_ano_pasta,_doc_path,_filename,categorias_gasto_count,fluxo_de_caixa_count,hospital,metricas_unitarias.custo_por_cirurgia,metricas_unitarias.custo_por_consulta,metricas_unitarias.custo_por_internacao,metricas_unitarias.custo_por_leito_mes,observacoes,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,periodo.trimestre,rubricas_contabeis_detalhadas_count,valores_consolidados.recursos_devolvidos,valores_consolidados.recursos_executados,valores_consolidados.recursos_recebidos_outras_fontes,valores_consolidados.recursos_recebidos_ses,valores_consolidados.saldo_a_pagar,valores_consolidados.saldo_empenhado,valores_consolidados.saldo_final,valores_consolidados.saldo_inicial
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-01.2025.pdf,RELATORIO-FINANCEIRO-MENSAL-01.2025,7,1,CRESM,,,,,"Repasse SES Custeio: R$ 2.897.067,24; Repasse Fundo Rescisório: R$ 47.870,95; Repasse Piso Enfermagem: R$ 0,00; Repasse Investimento: R$ 0,00. Rendimentos sobre aplicações financeiras: R$ 25.565,93. Outras entradas: R$ 3.813,74. Saldo bancário final datado como 31/01/2023 no documento, mas competência é janeiro/2025. Previsão de repasse mensal custeio: R$ 3.001.551,80. Contrato de Gestão nº 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026.",ABEVIDA,2025,1,mensal,,12,0.0,2950169.51,3813.74,2944938.19,,,2687989.16,2663840.91
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-02.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-02.2025,6,1,CRESM,,,,,"Relatório Financeiro Mensal de Fevereiro/2025. Contrato de Gestão nº 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80. Repasse efetivo custeio em fevereiro: R$ 5.763.103,60 (dois meses). Saldo anterior (aplicações financeiras): Custeio R$ 2.212.515,90, Investimento R$ 419.400,95, Fundo Rescisório R$ 56.072,41. Rendimentos sobre aplicações: R$ 33.127,21. Outras entradas: R$ 11.879,85. Total geral dos pagamentos (custeio): R$ 3.024.491,85. Valores devolvidos: R$ 0. Saldo final bancário em 31/01/2023 (data no documento provavelmente incorreta, deveria ser 28/02/2025): R$ 5.471.608,07. Sem glosas registradas.",ABEVIDA,2025,2,mensal,,12,0,3024491.85,11879.85,5763103.6,,,5471608.07,2687989.26
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-03.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-03.2025,7,1,CRESM,,,,,"Competência março/2025. Saldo anterior de R$ 5.471.608,07. Total de entradas R$ 331.820,37 (repasse custeio SES R$ 106.426,21 + fundo rescisório R$ 65.668,98 + investimento R$ 102.488,46 + rendimentos R$ 29.828,46 + outras R$ 27.408,26). Total de pagamentos custeio R$ 2.862.236,76. Valores devolvidos: R$ 0. Saldo final R$ 2.941.191,68. Glosas: zero. Previsão repasse mensal custeio: R$ 3.001.551,80. Contrato 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026. Assinatura datada de 28/02/2025.",ABEVIDA,2025,3,mensal,,18,0.0,2862236.76,27408.26,172095.19,,,2941191.68,5471608.07
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-04.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-04.2025,7,1,CRESM,,,,,"Relatório referente a Abril/2025. OSS: ABEVIDA (Associação Brasileira de Esperança e Vida). Contrato de Gestão 002/2014-SES, 9º Termo Aditivo vigente de 26/07/2024 a 26/07/2026. Previsão de repasse mensal Custeio: R$ 3.001.551,80. Saldo anterior: R$ 2.941.191,68. Total de entradas: R$ 3.074.667,77. Total geral de pagamentos (Custeio): R$ 3.017.117,00. Valores devolvidos: R$ 0,00. Saldo final: R$ 2.998.742,45. O cabeçalho do saldo bancário final menciona data 31/01/2023, porém o relatório é de Abril/2025, sendo provável erro de template. Recursos recebidos SES calculados como soma dos repasses SES: Custeio (2.963.894,14) + Fundo Rescisório (66.890,83) = 3.030.784,97. Total de pagamentos custeio (3.017.117,00) corresponde à soma das subcategorias de pagamento mais a linha 'Concessionárias' de mesmo valor (possível duplicidade/sobreposição no documento original).",ABEVIDA,2025,4,mensal,,20,0.0,3017117.0,6539.83,3030784.97,,,2998742.45,2941191.68
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-05.2025.pdf,RELATORIO-FINANCEIRO-MENSAL-05.2025,9,1,CRESM,,,,,"Competência Maio/2025. Previsão de repasse mensal de custeio: R$ 3.001.551,80. Previsão de repasse de investimento: R$ 0,00. Saldo bancário final datado como 31/01/2023 no documento (provável erro de template; corresponde ao fechamento de maio/2025). Recursos recebidos da SES incluem Repasse Custeio (R$ 2.934.039,32) e Repasse Fundo Rescisório (R$ 68.167,38), totalizando R$ 3.002.206,70. Total de glosas: R$ 0,00. Assinado digitalmente pela ABEVIDA em 03/06/2025.",ABEVIDA,2025,5,mensal,,16,0.0,3221564.46,5862.62,3002206.7,,,2825330.35,2998742.45
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-06.2025-1.pdf,RELATORIO-FINANCEIRO-MENSAL-06.2025-1,9,1,CRESM,,,,,"Relatório Financeiro Mensal referente a Junho/2025 do CRESM - Complexo de Referência Estadual em Saúde Mental, gerido pela ABEVIDA (CNPJ 02.812.043/0001-05), Contrato de Gestão 002/2014-SES, 9º Termo Aditivo vigente de 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80; Previsão investimento: R$ 0,00. Saldo bancário final datado como 31/01/2023 no documento (possível erro no documento; assinatura em 30/06/2025). Recursos recebidos da SES incluem repasse custeio (R$ 2.941.497,64) e fundo rescisório (R$ 67.586,08), totalizando R$ 3.009.083,72. Total de entradas inclui também rendimentos financeiros (R$ 37.587,99) e outras entradas (R$ 4.258,54). Glosas zeradas. Fonte: Extratos bancários e Balancete Contábil, Sipef/BRGAAP.",ABEVIDA,2025,6,mensal,,19,0.0,3022255.36,4258.54,3009083.72,,,2854005.24,2825330.35
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-06.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-06.2025,7,1,CRESM,,,,,"Competência: Junho/2025. Contrato de Gestão 002/2014-SES, 9º Termo Aditivo vigência 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80. Saldo bancário final datado como 31/01/2023 no campo, mas assinatura data 30/06/2025 (provável erro no template). Repasse Piso Enfermagem: R$ 0. Total glosas: R$ 0. Fundo Rescisório saldo conta movimento: R$ 227.204,68 (possível transferência interna). Resgate aplicação financeira total: R$ 3.205.306,55. Total aplicações financeiras: R$ 3.035.646,65.",ABEVIDA,2025,6,mensal,,19,0.0,3022255.36,4258.54,3009083.72,,,2854005.24,2825330.35
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-07.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-07.2025,9,1,CRESM,,,,,"Relatório referente a Julho/2025 (competência). O cabeçalho do saldo final menciona '31/01/2023' mas o documento indica assinatura em 31 julho de 2025, tratando-se de erro de digitação no template. Repasse mensal previsto no contrato: R$ 3.001.551,80 (custeio) e R$ 0 (investimento) - 9º Termo Aditivo vigente de 26/07/2024 a 26/07/2026. Rendimentos detalhados: Custeio R$ 33.347,62, Investimento R$ 4.785,53, Fundo Rescisório R$ 2.654,49. Saldo final composto por: Aplicação Custeio R$ 2.131.820,85, Aplicação Investimento R$ 421.613,25, Fundo Rescisório R$ 299.837,75.",ABEVIDA,2025,7,mensal,,22,10000.0,3003055.76,4222.51,2899878.06,,,2853271.85,2854005.24
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-08.2025-1.pdf,RELATORIO-FINANCEIRO-MENSAL-08.2025-1,8,1,CRESM,,,,,"Relatório Financeiro Mensal referente a agosto/2025. Contrato de Gestão nº 002/2014 - SES, 9º Termo Aditivo, vigência 26/07/2024 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.001.551,80. Previsão de repasse mensal investimento: R$ 0,00. Saldo anterior total: R$ 2.853.271,85 (Custeio: R$ 2.131.820,85; Investimento: R$ 421.613,25; Fundo Rescisório: R$ 299.837,75). Total de resgates de aplicação financeira: R$ 2.812.245,18. Total de aplicações financeiras: R$ 2.907.816,74. Saldo final em 31/08/2025: R$ 2.987.685,46 (Custeio aplicação: R$ 2.147.375,95; Investimento aplicação: R$ 473.385,27; Fundo Rescisório aplicação: R$ 366.924,20). Glosas: zero. Assinado digitalmente em 04/09/2025.",ABEVIDA,2025,8,mensal,,19,0.0,2962694.01,42655.75,3054451.87,,,2987685.46,2853271.85
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-08.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-08.2025,9,1,CRESM,,,,,"Relatório Financeiro Mensal referente a Agosto/2025. OSS gestora: ABEVIDA (Associação Brasileira de Esperança e Vida). Unidade gerida: CRESM (Complexo de Referência Estadual em Saúde Mental). Contrato de Gestão nº 002/2014-SES, 9º Termo Aditivo com vigência 26/07/2024 a 26/07/2026. Previsão de repasse mensal de custeio: R$ 3.001.551,80. Previsão de repasse mensal de investimento: R$ 0. Saldo bancário anterior: R$ 2.853.271,85 (inclui aplicações financeiras). Total de entradas: R$ 3.097.107,62. Total disponível: R$ 5.950.379,47. Total de resgates de aplicação financeira: R$ 2.812.245,18. Total das aplicações financeiras: R$ 2.907.816,74. Saldo bancário final em 31/08/2025: R$ 2.987.685,46. Recurso recebidos SES calculado como soma de repasse custeio (2.990.976,35) + fundo rescisório (63.475,52) = 3.054.451,87. Fonte: Extratos bancários e Balancete Contábil, Sipef/BRGAAP.",ABEVIDA,2025,8,mensal,,25,0.0,2962694.01,3813.74,3054451.87,,,2987685.46,2853271.85
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-09.2025.pdf,RELATORIO-FINANCEIRO-MENSAL-09.2025,7,1,CRESM,,,,,"Relatório Financeiro Mensal referente à competência Setembro/2025. Unidade gerida: Complexo de Referência Estadual em Saúde Mental (CRESM). OSS contratada: ABEVIDA (Associação Brasileira de Esperança e Vida), CNPJ 02.812.043/0001-05. Contrato de Gestão nº 002/2014-SES, 11º Termo Aditivo vigência 26/07/2025 a 26/07/2026. Previsão de repasse mensal de custeio: R$ 3.403.414,71. Saldo bancário final em 31/08/2025 conforme consta no documento. Recursos recebidos da SES correspondem ao repasse de custeio (R$ 2.938.237,83) mais fundo rescisório (R$ 64.318,00). Rendimentos financeiros totalizaram R$ 40.368,39. Glosas: nenhuma registrada no período.",ABEVIDA,2025,9,mensal,,19,0.0,3010223.32,3813.74,3002555.83,,,3024200.1,2987685.46
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-10.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-10.2025,9,1,CRESM,,,,,"Relatório Financeiro Mensal referente a Outubro/2025. Contrato de Gestão nº 002/2014-SES, 11º Termo Aditivo vigente de 26/07/2025 a 26/07/2026. Previsão de repasse mensal de custeio: R$ 3.403.414,71. O saldo final informado no cabeçalho da seção 7 menciona 31/08/2025, porém a assinatura é datada de 31 de outubro de 2025, indicando possível erro de digitação na data do saldo. Recursos recebidos da SES calculados como soma de Repasse Custeio (3.415.543,41) + Repasse Fundo Rescisório (64.338,66) = 3.479.882,07. Outras fontes: rendimentos financeiros (47.860,53) + outras entradas (3.934,87). Total de entradas: 3.531.677,47. Glosas: zero em todas as categorias.",ABEVIDA,2025,10,mensal,,20,0.0,3294003.27,3934.87,3479882.07,,,3261874.31,3024200.11
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-11.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-11.2025,6,1,CRESM,,,,,"Relatório Financeiro Mensal referente a Novembro/2025. Contrato de Gestão 002/2014-SES, 11º Termo Aditivo (vigência 26/07/2025 a 26/07/2026). Previsão de repasse mensal de custeio: R$ 3.403.414,71. Glosas zeradas. Saldo final em aplicações financeiras: R$ 3.079.548,00. A data indicada no campo 'Saldo Bancário Final' menciona 31/08/2025, possivelmente erro de preenchimento, pois o relatório é de Novembro/2025.",ABEVIDA,2025,11,mensal,,16,0.0,3722020.57,12213.56,3485665.79,,,3079548.0,3261874.31
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\21_Relatorio_Comparativo_Recursos\RELATORIO-FINANCEIRO-MENSAL-12.2025.xlsx,RELATORIO-FINANCEIRO-MENSAL-12.2025,6,1,CRESM,,,,,"Relatório Financeiro Mensal - Dezembro/2025. Contrato de Gestão 002/2014-SES, 11º Termo Aditivo vigência 26/07/2025 a 26/07/2026. Previsão de repasse mensal custeio: R$ 3.403.414,71. Saldo anterior inclui aplicações financeiras: Custeio R$ 1.975.456,41, Investimento R$ 415.936,08, Fundo Rescisório R$ 688.155,51. Total resgate de aplicações: R$ 3.517.033,57. Total de novas aplicações: R$ 4.140.429,38. Saldo final em aplicações: Custeio R$ 1.354.871,89, Investimento R$ 420.499,01, Fundo Rescisório R$ 726.056,78. Glosas: zero. O título do saldo bancário final menciona data 31/08/2025, porém o documento é de dezembro/2025 conforme competência declarada e assinatura datada de 31 de dezembro de 2025. Recursos recebidos SES calculados como soma de repasse custeio (3.340.823,97) + fundo rescisório (158.939,47) = 3.499.763,44.",ABEVIDA,2025,12,mensal,,20,0,4128125.87,4966.62,3499763.44,,,2501427.68,3079548
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-Financeiro-Mensal-Comparativo-De-Recursos-Recebidos-Gastos-E-Devolvidos-Ao-Poder-Publico-Maio-2025_Assinado.pdf,Relatorio-Financeiro-Mensal-Comparativo-De-Recursos-Recebidos-Gastos-E-Devolvidos-Ao-Poder-Publico-Maio-2025_Assinado,15,1,HUGO,,,,,"Relatório referente à competência maio/2025 do HUGO (Hospital Estadual de Urgências de Goiás - Dr. Valdemiro Cruz), gerido pelo Albert Einstein (SBIBHAE). Contrato 097/2024 SES/GO - 1º Termo Aditivo. Previsão de repasse mensal de custeio: R$ 25.051.562,75. Repasses SES recebidos no período: Custeio R$ 34.904.877,23 (inclui Piso de Enfermagem R$ 32.398,29), Investimento R$ 1.863.406,18, Rescisório R$ 392.939,52. Rendimentos sobre aplicações: R$ 667.814,65. Recuperação de despesas: R$ 53.305,50. Reembolso de despesas: R$ 116.929,60. Valores devolvidos à contratante: R$ 0,00. Saldo bancário final em 31/05/2025: R$ 49.396.481,22.",Albert Einstein,2025,5,mensal,,16,0.0,27544385.76,667814.65,37161222.93,,,49396481.22,38941594.3
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-Mensal-Comparativo-de-Recursos-Recebidos-fevereiro-2025.xlsx,Relatorio-Mensal-Comparativo-de-Recursos-Recebidos-fevereiro-2025,16,1,HUGO,,,,,"Relatório referente à competência janeiro/2025 (sheet 'Janeiro - 2025'). Repasse custeio SES: R$ 22.649.946,44 + Piso de Enfermagem R$ 70.272,12 = R$ 22.720.218,56; Repasse investimento: R$ 9.498.102,72; Repasse rescisório: R$ 203.381,50; total repasses SES = R$ 32.421.702,78. Rendimentos sobre aplicações: R$ 479.635,17. Recuperação de despesas: R$ 156.346,26. Devolução saldo de caixa: R$ 3.815,00. Valores devolvidos à contratante: R$ 0. Previsão repasse mensal custeio contrato 097/2024: R$ 21.322.433,06. Vigência contrato: 07/08/2024 a 04/12/2027. OSS: Sociedade Benef. Israelita Bras. Hospital Albert Einstein, CNPJ 60.765.823/0090-05.",Albert Einstein,2025,1,mensal,,16,0,26361462.99,639981.43,32421863.78,,,43922964.54,37222928.32
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-abril-2025.pdf,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Abril-2025,4,1,CORA,,,,,"Unidade gerida: CORA – Complexo Oncológico de Referência do Estado de Goiás. OSS contratada: Fundação Pio XII. Contrato de Gestão 003/2022 SES/GO, 3° Termo Aditivo, vigência 28/12/2022 a 27/12/2034. Previsão de repasse mensal de custeio: R$ 4.245.179,85. Repasse efetivo de custeio recebido em abril/2025: R$ 2.654.453,50 (inferior à previsão). Saldo bancário anterior zerado. O saldo final de R$ 2.639.855,85 está em aplicações financeiras e, conforme nota, refere-se a provisão de 13º e férias e compromissos com fornecedores, não se tratando de sobra de caixa. Total de glosas: R$ 0,00 (valores não informados por ausência de repasse de informações pela SES). Documento assinado digitalmente por Alessandro de Assis Gomes, Supervisor Financeiro, Matrícula 19.087, em 15/05/2025.",Fundação Pio XII,2025,4,mensal,,13,0.0,20005.23,5407.58,2654453.5,,,2639855.85,0.0
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-Mensal-Comparativo-de-Recursos-Recebidos-Gastos-e-Devolvidos-ao-Poder-Publico-Abril-2025.pdf.pdf,Relatorio-Mensal-Comparativo-de-Recursos-Recebidos-Gastos-e-Devolvidos-ao-Poder-Publico-Abril-2025.pdf,16,1,HUGO,,,,,"Competência 04/2025. Repasses SES totalizam R$ 10.266.064,15 (Custeio R$ 3.000.685,60 + Investimento R$ 7.082.657,37 + Rescisório R$ 182.721,18). Outras fontes: Rendimentos sobre aplicações financeiras R$ 463.594,18 + Recuperação de despesas R$ 220.440,37 + Reembolso de despesas R$ 4.335,43 = R$ 688.369,98. Pagamentos totais (Custeio R$ 21.944.250,10 + Investimento R$ 5.407.039,25) = R$ 27.351.289,35. Devolução à contratante: R$ 799.853,72. Saldo final R$ 38.941.594,30. Previsão de repasse mensal do contrato: R$ 25.051.562,75. Contrato 097/2024 SES/GO (1º Aditivo Termo de Colaboração).",Albert Einstein,2025,4,mensal,,16,799853.72,27351289.35,688369.98,10266064.15,,,38941594.3,56138303.24
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-abril-24-07-2025-02cab3d47a.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-abril-24-07-2025-02cab3d47a,12,1,HERSO,,,,,"Relatório Mensal Comparativo de Recursos - Competência 04/2025. Hospital Estadual de Santa Helena de Goiás - Dr. Albanir Faleiros Machado (HERSO). Termo de Colaboração nº 101/2024 SES-GO. Previsão de repasse mensal de custeio: R$ 6.097.982,84. Repasse recebido no mês: R$ 1.166.100,79 (CUSTEIO) + R$ 62.460,27 (APLICAÇÃO 3%). Total de pagamentos investimento: R$ 0. Valores devolvidos à contratante: R$ 0. Total de glosas: R$ 0. Bloqueio judicial: R$ 1.247,14. Reembolso de rateios deduzido: R$ 103.129,05. Saldo bancário final em 30/04/2025: R$ 5.636.193,69.",IPGSE,2025,4,mensal,,17,0.0,5955074.69,62460.27,1166100.79,,,5636193.69,10306047.79
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-abril-24-07-2025-d66f0a8bd4.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-abril-24-07-2025-d66f0a8bd4,12,1,HERSO,,,,,"Relatório Mensal de Abril/2025. Hospital Estadual de Santa Helena de Goiás - Dr. Albanir Faleiros Machado (HERSO). OSS gestora: IPGSE (CNPJ 18.176.322/0002-32). Termo de Colaboração nº 101/2024 SES-GO. Vigência a partir de 30/08/2024. Previsão de repasse mensal de custeio: R$ 6.097.982,84. Repasse SES recebido no mês (custeio): R$ 1.166.100,79. Repasse APLICAÇÃO 3%: R$ 62.460,27. Total de pagamentos custeio: R$ 5.955.074,69. Saldo bancário final em 30/04/2025: R$ 5.636.193,69. Bloqueio judicial: R$ 1.247,14. Valores devolvidos à contratante: R$ 0,00. Sem glosas registradas.",IPGSE,2025,4,mensal,,21,0.0,5955074.69,120366.94,1166100.79,,,5636193.69,10306047.79
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Agosto-2025.pdf.pdf,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Agosto-2025.pdf,13,1,HUGO,,,,,"Competência 08/2025. Contrato de Gestão 097/2024 SES/GO - 1º Termo Aditivo do Termo de Colaboração. Vigência: 07/08/2024 a 04/12/2027. Previsão de repasse mensal custeio: R$ 25.594.867,92. Total saídas inclui custeio (R$ 21.897.691,80) e investimento (R$ 3.158.014,52). Recursos recebidos SES calculados como soma dos repasses governamentais: custeio (R$ 26.080.579,91) + investimento (R$ 2.196,00) + rescisório (R$ 194.272,18) = R$ 26.277.048,09. Sem glosas registradas.",Albert Einstein,2025,8,mensal,,23,171768.78,25055706.32,247155.57,26276848.09,,,52087581.36,50084491.77
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Agosto-2025.xl_.xlsx,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Agosto-2025.xl_,10,1,HUGO,,,,,"Hospital Estadual de Urgências de Goiás - Dr. Valdemiro Cruz (HUGO). Contrato de Gestão 097/2024 SES/GO - 1º Termo Aditivo. Vigência: 07/08/2024 a 04/12/2027. Previsão repasse mensal custeio: R$ 25.594.867,92. Repasse SES custeio (2.1): R$ 26.080.579,91; Repasse investimento (2.2): R$ 2.196,00; Repasse rescisório (2.3): R$ 194.272,18. Rendimentos financeiros (2.4): R$ 702.622,43. Receitas não governamentais (2.9): R$ 247.155,57. Total pagamentos custeio: R$ 21.897.691,80. Total pagamentos investimento: R$ 3.158.014,52. Valores devolvidos à contratante: R$ 171.768,78. Glosas: zero. Documento assinado por Danilo da Silva Lili, Gerente Regional de Controladoria, em 04/09/2025.",Albert Einstein,2025,8,mensal,,25,171768.78,25055706.32,950916.6,26276848.09,,,52087581.36,50084491.77
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-2025.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-2025,5,1,CORA,,,,,"Competência 12/2025. OSS contratada: Fundação Pio XII (CNPJ 49.150.352/0046-14). Repasse SES custeio inclui: CEF C/C 579393185-2 (R$4.442.088,56), fundo rescisões/ações judiciais 4,67% (R$244.304,20) e reembolso de valores (R$205.767,46). Rendimentos sobre aplicações financeiras custeio: R$24.795,87. Outras entradas (estorno de pagamento): R$65.301,74. Total de pagamentos custeio: R$4.998.835,35. Não houve pagamentos de investimento nem devolução à contratante. Saldo bancário final em 31/12/2025: R$708.300,16 (conta movimento R$604.340,91 + aplicações R$103.959,25). Glosas não informadas pois SES não forneceu as informações. Fatura Saneago paga com recursos do repasse de custeio enquanto não há alteração de titularidade. Documento assinado digitalmente em 05/01/2026 por Alessandro de Assis Gomes, Supervisor Financeiro.",Fundação Pio XII,2025,12,mensal,,17,0,4998835.35,90097.61,4892160.22,,,708300.16,930645.14
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-24-07-2025-505bd16bdd.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-24-07-2025-505bd16bdd,11,1,HERSO,,,,,"Hospital Estadual de Santa Helena de Goiás - Dr. Albanir Faleiros Machado (HERSO). Termo de Colaboração nº 101/2024 SES-GO. Vigência início: 30/08/2024. Previsão de repasse mensal custeio: R$ 6.097.982,84. Recursos recebidos SES calculados como soma dos repasses: 5.847.982,84 (custeio) + 26.998,00 (investimento) + 62.485,09 (aplicação 3%) = 5.937.465,93. Valores devolvidos à contratante: R$ 0,00. Total glosas: R$ 0,00. Saldo final em aplicações financeiras: R$ 4.955.702,24.",IPGSE,2024,12,mensal,,19,0.0,7119965.93,69086.84,5937465.93,,,4955702.24,6026103.57
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-24-07-2025-d4a656de51.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-24-07-2025-d4a656de51,11,1,HERSO,,,,,"Relatório Mensal Comparativo de Recursos - Competência 12/2024. Hospital Estadual de Santa Helena de Goiás - Dr. Albanir Faleiros Machado (HERSO). Gestora: IPGSE. Termo de Colaboração nº 101/2024 SES-GO, vigência a partir de 30/08/2024. Previsão de repasse mensal custeio: R$ 6.097.982,84. Saldo bancário anterior (01/12/2024): R$ 6.026.103,57. Total de pagamentos custeio: R$ 7.119.965,93. Pagamentos de investimento: R$ 0,00. Valores devolvidos: R$ 0,00. Saldo final em 31/12/2024: R$ 4.955.702,24 (integralmente em aplicações financeiras). Total das glosas: R$ 0,00. Recursos recebidos SES calculados como soma dos repasses 2.1+2.2+2.3 = R$ 5.937.465,93.",IPGSE,2024,12,mensal,,21,0.0,7119965.93,69086.84,5937465.93,,,4955702.24,6026103.57
