_ano_pasta,_doc_path,_filename,frequencia,hospital,indicador,meta,oss_gestora,tipo_documento,unidade
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,,HUGO,Número de Preceptores - Total COREME (Residência Médica),75,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,preceptores
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,,HUGO,Número de Residentes - Total COREME (Residência Médica),97,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,residentes
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,,HUGO,Número de Bolsas SES/GO - Residência Médica,20,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,bolsas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,mensal,HUGO,"Gratificação do Supervisor, Coordenador, Preceptor e Tutor - COREME",86,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,gratificações
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,mensal,HUGO,"Gratificação do Supervisor, Coordenador, Preceptor e Tutor - COREMU",44,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,gratificações
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,mensal,HUGO,Despesa de custeio diversos por Residente COREME,97,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,residentes
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE.pdf,3o-Termo-Aditivo-ao-Termo-de-Colaboracao-No-097-2024-SESGO-VIGENTE,mensal,HUGO,Despesa de custeio diversos por Residente COREMU,48,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,termo_aditivo,residentes
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\05_Contrato_Gestao_Aditivos\Aditivo_65044097_SEI_64720498_Aditivo.pdf,Aditivo_65044097_SEI_64720498_Aditivo,outro,HETRIN,Cirurgia eletiva hospitalar de média complexidade,274,IMED,termo_aditivo,cirurgias
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\05_Contrato_Gestao_Aditivos\Aditivo_65044097_SEI_64720498_Aditivo.pdf,Aditivo_65044097_SEI_64720498_Aditivo,outro,HETRIN,Consulta Médica na Atenção Especializada,822,IMED,termo_aditivo,consultas
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\05_Contrato_Gestao_Aditivos\Aditivo_65044097_SEI_64720498_Aditivo.pdf,Aditivo_65044097_SEI_64720498_Aditivo,outro,HETRIN,Eletrocardiograma,274,IMED,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\05_Contrato_Gestao_Aditivos\Aditivo_65044097_SEI_64720498_Aditivo.pdf,Aditivo_65044097_SEI_64720498_Aditivo,outro,HETRIN,Laboratório de análises clínicas,2466,IMED,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\05_Contrato_Gestao_Aditivos\Aditivo_65044097_SEI_64720498_Aditivo.pdf,Aditivo_65044097_SEI_64720498_Aditivo,outro,HETRIN,Radiografia,274,IMED,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\05_Contrato_Gestao_Aditivos\Aditivo_65044097_SEI_64720498_Aditivo.pdf,Aditivo_65044097_SEI_64720498_Aditivo,outro,HETRIN,Ultrassonografia,143,IMED,termo_aditivo,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consultas Médicas Especializadas,2763,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consultas da Equipe Multiprofissional,2674,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consulta equipe multiprofissional - Interconsulta,802,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consulta equipe multiprofissional - Retorno/Sessões,1872,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Procedimentos cirúrgicos ambulatoriais,34,IMED,contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consultas odontológicas - Primeira Consulta (CEO II),240,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consultas odontológicas - Consultas Subsequentes (CEO II),360,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consultas odontológicas Total (CEO II),600,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Procedimentos básicos odontológicos (CEO II),110,IMED,contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Periodontia Especializada (CEO II),90,IMED,contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Endodontia (CEO II),60,IMED,contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Cirurgia Oral Menor (CEO II),90,IMED,contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Sessões Hemodiálise (TRS),580,IMED,contrato_gestao_inicial,sessões
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Pacotes de Treinamento de Diálise Peritoneal,36,IMED,contrato_gestao_inicial,sessões
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Audiometria (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Cistoscopia (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Colonoscopia (SADT),39,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Colposcopia (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Densitometria Óssea (SADT),59,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Doppler Vascular (SADT),85,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Ecocardiografia (SADT),75,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Eletrocardiografia (SADT),114,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Eletroencefalografia (SADT),12,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Eletroneuromiografia (SADT),9,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Emissões Otoacústica (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Endoscopia (SADT),46,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Espirometria (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Holter (SADT),47,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Mamografia (SADT),75,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,MAPA (SADT),42,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Nasofibroscopia (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Punção aspirativa por agulha fina PAAF (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Punção aspirativa por agulha grossa (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Radiologia (SADT),336,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Teste Ergométrico (SADT),48,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Tomografia (SADT),307,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Ultrassonografia (SADT),486,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Urodinâmica (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Videolaringoscopia (SADT),10,IMED,contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Transporte - Ônibus (distância média mensal),12000,IMED,contrato_gestao_inicial,km
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Transporte - VAN (distância média mensal),12000,IMED,contrato_gestao_inicial,km
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Produção mínima equipe transexualizador - Total,50,IMED,contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Consultas Farmacêuticas (CEAF),0,IMED,contrato_gestao_inicial,consultas (≥5% dos processos atendidos no mês)
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,mensal,PFRE,Dispensação de medicamentos CEAF,0,IMED,contrato_gestao_inicial,processos (≥50% dos cadastrados na unidade)
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Internação - Clínica Cirúrgica,1119,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,saídas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Internação - Clínica Médica,328,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,saídas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Internação - Clínica Neurológica,46,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,saídas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Cirurgia eletiva hospitalar de alto giro,200,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,cirurgias
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Cirurgia eletiva hospitalar de média ou alta complexidade (sem alto custo),150,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,cirurgias
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Cirurgia eletiva hospitalar de alto custo (com ou sem OPME),70,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,cirurgias
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Cirurgia eletiva hospitalar de alto custo porte maior (com ou sem OPME),30,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,cirurgias
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Consultas médicas na Atenção Especializada,4000,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Consultas multiprofissionais na Atenção Especializada,1000,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,consultas
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Pequeno procedimento ambulatorial (faturamento via BPA),405,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Pequeno procedimento ambulatorial (faturamento via APAC),200,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,procedimentos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,Hospital Dia,456,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,atendimentos
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Colonoscopia,100,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Eletrocardiograma,300,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Endoscopia Digestiva,130,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Radiografia,600,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Radiografia com contraste,100,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Endoscopia via urinária,30,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Tomografia Computadorizada (com e sem contraste),250,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Ultrassonografia,100,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,mensal,HUGO,SADT Externo - Ultrassonografia/Doppler,180,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),contrato_gestao_inicial,exames
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\05_Contrato_Gestao_Aditivos\1758281865375-ilovepdf_merged.pdf,1758281865375-ilovepdf_merged,mensal,HEANA,Internação - Clínica Cirúrgica,352,FUNEV,termo_aditivo,saídas/mês
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\05_Contrato_Gestao_Aditivos\1758281865375-ilovepdf_merged.pdf,1758281865375-ilovepdf_merged,mensal,HEANA,Internação - Clínica Médica (1ª Etapa),213,FUNEV,termo_aditivo,saídas/mês
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\05_Contrato_Gestao_Aditivos\1758281865375-ilovepdf_merged.pdf,1758281865375-ilovepdf_merged,mensal,HEANA,Internação - Clínica Médica (2ª Etapa),382,FUNEV,termo_aditivo,saídas/mês
