_ano_pasta,_doc_path,_filename,descricao,fonte_dados,hospital,meta,nome,oss_gestora,peso,tipo_documento
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Avalia o desempenho do serviço de farmácia clínica e sua importância para a segurança do paciente.,Sistema de gestão farmácia,HUGOL,≥85%,Taxa de aceitabilidade das intervenções farmacêuticas,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,12° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,Média ponderada relativa ao percentual de conformidade obtido no controle de qualidade de cada hemocomponente no período.,UCT HUGOL,HUGOL,≥90%,Percentual de conformidade quanto a Qualidade dos hemocomponentes produzidos,AGIR,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Relação percentual entre o número de pacientes-dia e o número de leitos-dia no período,SIGUS,HEANA,≥ 85%,Taxa de Ocupação Hospitalar (TOH),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Relação entre total de pacientes-dia e total de pacientes egressos no período,SIGUS,HEANA,≤ 7 dias,Taxa Média/Tempo Médio de Permanência Hospitalar (TM1P),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Tempo médio em que um leito permanece desocupado entre saída de um paciente e admissão de outro,SIGUS,HEANA,≤ 24,Índice de Intervalo de Substituição (horas),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Taxa de pessoas que retornaram ao hospital em até 29 dias desde a última alta,SIGUS,HEANA,< 8%,Taxa de Readmissão Hospitalar (29 dias),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Taxa de pacientes que retornaram à UTI em até 48 horas desde a última saída,SIGUS,HEANA,< 5%,Taxa de Readmissão em UTI (48 horas),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Relação de procedimentos rejeitados no SIH em relação ao total de procedimentos apresentados (exceto por motivo de habilitação e capacidade instalada),SIH/DATASUS,HEANA,≤ 7%,Percentual de Ocorrência de Glosas no SIH - DATASUS,FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Total de cirurgias eletivas suspensas por motivos organizacionais em relação ao total de cirurgias agendadas,Mapas cirúrgicos,HEANA,≤ 5%,Percentual de Suspensão de Cirurgias Eletivas por Condições Operacionais,FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Cirurgias eletivas realizadas com tempo máximo aceitável para tratamento expirado no primeiro ano,Sistema de regulação,HEANA,< 50%,Percentual de cirurgias eletivas realizadas com TMAT expirado (1º ano),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Cirurgias eletivas realizadas com tempo máximo aceitável para tratamento expirado no segundo ano,Sistema de regulação,HEANA,< 25%,Percentual de cirurgias eletivas realizadas com TMAT expirado (2º ano),FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Número de consultas ofertadas em relação ao número de consultas propostas nas metas da unidade por mês,SIGUS,HEANA,1,Razão do Quantitativo de Consultas Ofertadas,FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Proporção de exames de imagem externos com resultado liberado em até 10 dias,SIGUS,HEANA,≥ 70%,Percentual de Exames de Imagem com resultado disponibilizado em até 10 dias,FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Capacidade de detecção de DAEI por meio da digitação oportuna (≤ 7 dias) nos sistemas oficiais,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HEANA,≥ 80%,Percentual de Casos de DAEI Digitadas Oportunamente - até 7 dias,FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\05_Contrato_Gestao_Aditivos\17157233426175º Aditivo Contrato de Gestão.pdf,17157233426175º Aditivo Contrato de Gestão,Capacidade de detecção e investigação das DAEI investigadas oportunamente (≤ 48 horas da notificação),SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HEANA,≥ 80%,Percentual de Casos de DAEI Investigadas Oportunamente - até 48 horas,FUNEV,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Relação percentual entre o número de pacientes-dia e o número de leitos-dia no período.,SIGUS,HUGO,≥90%,Taxa de Ocupação Hospitalar (TOH),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Relação entre total de pacientes-dia e total de pacientes egressos no período.,SIGUS,HUGO,≤7 dias,Taxa Média/Tempo Médio de Permanência Hospitalar (TMP),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Tempo médio em que um leito permanece desocupado entre saída de um paciente e admissão de outro.,SIGUS,HUGO,≤ 24,Índice de Intervalo de Substituição (horas),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Taxa de pessoas que retornaram ao hospital em até 29 dias desde a última alta hospitalar.,SIGUS,HUGO,< 8%,Taxa de Readmissão Hospitalar pelo mesmo CID (29 dias),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Taxa de pacientes que retornaram à UTI do mesmo hospital em até 48 horas desde a última saída da UTI.,SIGUS,HUGO,< 5%,Taxa de Readmissão em UTI (48 horas),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,"Relação de procedimentos rejeitados no SIH/SUS em relação ao total de procedimentos hospitalares apresentados, exceto por motivo de habilitação e capacidade instalada.",SIH/SUS - DATASUS,HUGO,≤ 7%,Percentual de Ocorrência de Glosas no SIH - DATASUS,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Total de cirurgias eletivas suspensas por motivos relacionados à organização da unidade em relação ao total de cirurgias agendadas.,Mapas cirúrgicos,HUGO,≤ 5%,Percentual de Suspensão de Cirurgias Eletivas por Condições Operacionais,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Indicador que sinaliza se as cirurgias eletivas realizadas respeitam tempo de espera máximo clinicamente aceitável (SWALIS) - primeiro ano.,Sistema de regulação estadual,HUGO,< 50%,Percentual de cirurgias eletivas realizadas com TMAT expirado - 1º ano,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Indicador que sinaliza se as cirurgias eletivas realizadas respeitam tempo de espera máximo clinicamente aceitável (SWALIS) - segundo ano.,Sistema de regulação estadual,HUGO,< 25%,Percentual de cirurgias eletivas realizadas com TMAT expirado - 2º ano,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Proporção de exames de imagem externos com resultado liberado em até 10 dias.,Sistema de Gestão Hospitalar,HUGO,≥ 70%,Percentual de Exames de Imagem com resultado disponibilizado em até 10 dias,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Avaliar capacidade de detecção de DAEI nas unidades de saúde por meio da digitação oportuna das notificações em até 7 dias.,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGO,≥ 80%,Percentual de Casos de DAEI Digitadas Oportunamente (até 7 dias),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Avaliar capacidade de detecção e investigação das DAEI investigadas oportunamente em até 48 horas da data de notificação.,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGO,≥ 80%,Percentual de Casos de DAEI Investigadas Oportunamente (até 48 horas),Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Permite a redução da perda de medicamentos por vencimento pelas unidades de saúde.,Sistema de gestão de estoque farmacêutico,HUGO,≤ 1%,Percentual de perda financeira por vencimento de medicamentos,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Monitorar a exatidão do estoque de medicamentos hospitalar geridos pela Farmácia.,Sistema de gestão de estoque farmacêutico,HUGO,≥ 95%,Taxa de acurácia do estoque,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1.pdf,1o-Termo-Aditivo-ao-Termo-de-Colaboracao-no-097-2024-1,Avaliar o desempenho do serviço de farmácia clínica e a importância desse serviço para a segurança do paciente.,Sistema de gestão hospitalar,HUGO,≥ 85%,Taxa de aceitabilidade das intervenções farmacêuticas,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,0,termo_aditivo
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel.xlsx,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024-Excel,Glosa por não cumprimento de metas contratuais aplicada conforme Relatório COMACG nº 37/2023,Relatório COMACG nº 37/2023 - COMACG/GMAE-CG/SUPECC/SES/GO,HDT,,Cumprimento de Metas Contratuais,ISG,0,outro
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024.pdf,Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Dezembro-2024,Glosa por não cumprimento de metas contratuais aplicada referente ao período de 25/12/2022 a 24/06/2023 (15º Termo Aditivo),Relatório COMACG nº 37/2023 - COMACG/GMAE-CG/SUPECC/SES/GO,HDT,,Cumprimento de Metas Contratuais,ISG,0,outro
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Nº de consultas ofertadas em relação ao número de consultas propostas nas metas da unidade de policlínica por um dado período (mês).,SIGUS/Sistema informatizado de gestão,PFRE,100%,Razão do Quantitativo de Consultas Ofertadas,IMED,0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Nº de SADT ofertado em relação ao número de exames propostos nas metas da unidade de policlínica por um dado período (mês).,SIGUS/Sistema informatizado de gestão,PFRE,100%,Razão do Quantitativo de exames (SADT) Ofertados,IMED,0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Proporção de exames de imagem com resultado liberado em até 72 horas (tempo entre a realização do exame de imagem e a liberação do resultado).,SIGUS/Sistema informatizado de gestão,PFRE,≥ 70%,Percentual de Exames de Imagem com resultado liberado em até 72 horas,IMED,0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Monitorar a exatidão do estoque de medicamentos hospitalar geridos pela Farmácia.,SIGUS/Sistema informatizado de gestão,PFRE,≥ 99%,Taxa de acuracidade de estoque dos medicamentos do Componente Especializado da Assistência Farmacêutica,IMED,0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Proporção de consultas farmacêuticas realizadas para os pacientes do CEAF em relação ao número de processos atendidos.,SIGUS/Sistema informatizado de gestão,PFRE,≥ 5%,Percentual de consultas farmacêuticas em relação ao número de processos do CEAF atendidos no mês,IMED,0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\IMED\PFRE\2024\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao.pdf,SEI_GOVERNADORIA-62338875-Termo-de-Colaboracao,Monitorar a perda de medicamentos por expiração do prazo de validade.,SIGUS/Sistema informatizado de gestão,PFRE,"< 0,5%",Taxa de perda financeira por vencimento,IMED,0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Relação percentual entre o número de pacientes-dia e o número de leitos-dia no período,SIGUS/Sistema de Gestão Hospitalar,HUGO,≥85%,Taxa de Ocupação Hospitalar (TOH),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Relação entre total de pacientes-dia e total de saídas no período,SIGUS/Sistema de Gestão Hospitalar,HUGO,≤7 dias,Taxa Média/Tempo Médio de Permanência Hospitalar (TMP),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Tempo médio em que um leito permanece desocupado entre saída de um paciente e admissão de outro,SIGUS/Sistema de Gestão Hospitalar,HUGO,≤24,Índice de Intervalo de Substituição (horas),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Taxa de pessoas que retornaram ao hospital em até 29 dias desde a última saída,SIGUS/Sistema de Gestão Hospitalar,HUGO,<8%,Taxa de Readmissão Hospitalar pelo mesmo CID (29 dias),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Taxa de pacientes que retornaram à UTI em até 48 horas desde a última saída da UTI,SIGUS/Sistema de Gestão Hospitalar,HUGO,<5%,Taxa de Readmissão em UTI (48 horas),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Relação de procedimentos rejeitados no SIH/SUS em relação ao total de procedimentos apresentados (exceto por motivo de habilitação e capacidade instalada),SIH/DATASUS,HUGO,≤7%,Percentual de Ocorrência de Glosas no SIH - DATASUS,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Total de cirurgias eletivas suspensas por motivos organizacionais em relação ao total de cirurgias agendadas,Mapas cirúrgicos/SIGUS,HUGO,≤5%,Percentual de Suspensão de Cirurgias Eletivas por Condições Operacionais,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Cirurgias eletivas realizadas na unidade com tempo máximo aceitável para tratamento expirado - primeiro ano,Sistema de regulação estadual,HUGO,<50%,Percentual de cirurgias eletivas realizadas com TMAT expirado (1º ano),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Cirurgias eletivas realizadas na unidade com tempo máximo aceitável para tratamento expirado - segundo ano,Sistema de regulação estadual,HUGO,<25%,Percentual de cirurgias eletivas realizadas com TMAT expirado (2º ano),Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Número de consultas ofertadas em relação ao número de consultas propostas nas metas da unidade por mês,Sistema de regulação estadual,HUGO,1,Razão do Quantitativo de Consultas Ofertadas,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Proporção de exames de imagem externos com resultado liberado em até 10 dias,Sistema de Gestão Hospitalar,HUGO,≥70%,Percentual de Exames de Imagem com resultado entregue em até 10 dias,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Capacidade de detecção de DAEI por meio da digitação oportuna (≤7 dias) nos sistemas de informações oficiais,SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGO,≥80%,Percentual de Casos de DAEI Digitados Oportunamente - até 7 dias,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2024,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2024\05_Contrato_Gestao_Aditivos\Termo-de-Colaboracao-no-97.2024-SES-V.pdf,Termo-de-Colaboracao-no-97.2024-SES-V,Capacidade de detecção e investigação das DAEI oportunamente (≤48 horas da notificação),SINAN-NET/SINAN-ONLINE/SIVEP-Gripe/e-SUS,HUGO,≥80%,Percentual de Casos de DAEI Investigados Oportunamente - até 48 horas,Hospital Albert Einstein (Sociedade Beneficente Israelita Brasileira),0,contrato_gestao_inicial
2025,C:\OSS-Goias\documentos\IDTech\HGG\2025\05_Contrato_Gestao_Aditivos\17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE.pdf,17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE,Nº de doadores efetivos de órgãos / nº de notificações de morte encefálica,SIGUS,HGG,,Percentual de efetivação da doação de órgãos,IDTECH,0,termo_aditivo
2025,C:\OSS-Goias\documentos\IDTech\HGG\2025\05_Contrato_Gestao_Aditivos\17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE.pdf,17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE,Nº de recusas familiares para doação de órgãos em morte encefálica / nº de entrevistas familiares realizadas para doação de órgãos,SIGUS,HGG,,Percentual de recusa familiar para doação de órgãos em morte encefálica,IDTECH,0,termo_aditivo
2025,C:\OSS-Goias\documentos\IDTech\HGG\2025\05_Contrato_Gestao_Aditivos\17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE.pdf,17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE,Nº de recusas familiares para doação de tecido ocular em óbitos por PCR / nº de entrevistas familiares para doação de tecido ocular em óbitos por PCR,SIGUS,HGG,,Percentual de recusa familiar para doação de tecido ocular em óbitos por parada cardiorrespiratória (PCR),IDTECH,0,termo_aditivo
2025,C:\OSS-Goias\documentos\IDTech\HGG\2025\05_Contrato_Gestao_Aditivos\17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE.pdf,17. Compêtencias previstas no Contrato de Gestão - 17º Termo Aditivo - VIGENTE,Nº de notificações de potenciais doadores de tecido ocular em óbitos por PCR / nº total de óbitos de potenciais doadores de tecido ocular por PCR,SIGUS,HGG,,Percentual de notificação de potenciais doadores de tecido ocular em óbitos por PCR,IDTECH,0,termo_aditivo
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\05_Contrato_Gestao_Aditivos\1758281865375-ilovepdf_merged.pdf,1758281865375-ilovepdf_merged,Relação percentual entre o número de pacientes-dia e o número de leitos-dia no período,SIGUS,HEANA,≥ 90%,Taxa de Ocupação Hospitalar (TOH),FUNEV,0,termo_aditivo
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\05_Contrato_Gestao_Aditivos\1758281865375-ilovepdf_merged.pdf,1758281865375-ilovepdf_merged,Relação entre total de pacientes-dia e total de pacientes egressos no período,SIGUS,HEANA,≤ 7 dias,Taxa Média/Tempo Médio de Permanência Hospitalar (TMP),FUNEV,0,termo_aditivo
2025,C:\OSS-Goias\documentos\FUNEV\HEANA\2025\05_Contrato_Gestao_Aditivos\1758281865375-ilovepdf_merged.pdf,1758281865375-ilovepdf_merged,Tempo médio em que um leito permanece desocupado entre a saída de um paciente e admissão de outro,SIGUS,HEANA,≤ 19 horas,Índice de Intervalo de Substituição (horas),FUNEV,0,termo_aditivo
