_ano_pasta,_doc_path,_filename,atendimentos.altas_hospitalares,atendimentos.atendimentos_emergencia,atendimentos.cirurgias_eletivas,atendimentos.cirurgias_total,atendimentos.cirurgias_urgencia,atendimentos.consultas_ambulatoriais,atendimentos.exames_total,atendimentos.internacoes,atendimentos.internacoes_uti,atendimentos.obitos,hospital,indicadores_qualidade_hospitalar.satisfacao_paciente,indicadores_qualidade_hospitalar.taxa_infeccao_hospitalar,indicadores_qualidade_hospitalar.taxa_mortalidade_geral,indicadores_qualidade_hospitalar.taxa_mortalidade_uti,indicadores_qualidade_hospitalar.taxa_reinternacao_30d,indicadores_sus.aih_processadas,indicadores_sus.atendimentos_sia_sus,indicadores_sus.procedimentos_sigtap,leitos.leitos_uti,leitos.media_permanencia_dias,leitos.taxa_ocupacao_perc,leitos.total_leitos,observacoes,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,periodo.trimestre,producao_por_especialidade_count,producao_vs_meta_count
2025,C:\OSS-Goias\documentos\Instituto Patris\HEL\2025\34_Relatorio_Producao\id4731_Relatório Gerencial de Produção (Dezembro_2025).pdf,id4731_Relatório Gerencial de Produção (Dezembro_2025),492,3043,59,221,162,2487,883,492,-1,18,HEL,-1,-1,2.58,-1,3.16,-1,-1,212,-1,3.53,91.8,1891,"Relatório de produção referente a Dezembro/2025. O documento apresenta comparativo Outubro/Novembro/Dezembro com eficácia calculada para Dezembro em relação à Meta 1º TA. SADT Interno classificado como 'Somente para efeito de monitoramento'. Cirurgias de Urgência/Emergência em Dezembro totalizaram 162 procedimentos. Total de partos em Dezembro: 127 (79 normais, 48 cesáreas, 4 extra-hospitalares). Taxa de mortalidade global de Dezembro: 2,58% (18 óbitos). Leito operacional em Dezembro: 1.891. Índice de Intervalo de Substituição em Dezembro: 7,40h. Taxa de readmissão UTI 48h: 0,00%. Percentual de suspensão de cirurgias eletivas: 0,00%. Indicador 9 (TMAT 2º ano) retornou erro de cálculo (#VALOR!) no sistema. OSS gestora identificada como Instituto Patris conforme domínio de email institutopatris.org.br.",Instituto Patris,2025,12,mensal,,13,36
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\34_Relatorio_Producao\Indicadores-Producao-12-2025.pdf.pdf,Indicadores-Producao-12-2025.pdf,1273,2888,581,-1,462,4774,74806,1273,-1,-1,HUGO,-1,-1,-1,-1,4.71,-1,-1,-1,-1,8.86,114.69,-1,"Relatório de Produção Assistencial 2025 do Hospital de Urgências de Goiás Dr. Valdemiro Cruz (HUGO), Termo de Colaboração nº 97/2024 - SES, referência dezembro/2025, emitido em 09/01/2026. A partir do 1º TA (01/02/2025) as metas mensais foram revisadas. Cirurgias eletivas com meta específica reportadas apenas para janeiro (507 realizadas vs meta 450). Cirurgias urgência e eletivas 2º tempo sem meta contratual. SADT Interno total dezembro: 74.806 procedimentos. Atendimentos AVC (Projeto Angels) dezembro: 419. Taxa de ocupação calculada com base em leitos-dia operacionais variáveis. Percentual de glosas SIH novembro e dezembro em processamento. Taxa de readmissão UTI 48h dezembro: 0,98%.",Albert Einstein,2025,12,mensal,,30,25
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\PORTFÓLIO HUGOL 2025 12 T.A alterado.xlsx,PORTFÓLIO HUGOL 2025 12 T.A alterado,2005,4618,295,1828,-1,6025,-1,2005,-1,141,HUGOL,-1,-1,7.03,-1,3.82,2311,-1,-1,-1,6.6688,100.18,431,Documento referente ao portfólio de produção do HUGOL para o ano de 2025. Os dados do mês de maio/2025 são os últimos com valores preenchidos na planilha principal (Sheet INDICADOR DE PRODUÇÃO). A Sheet INDICADOR DE PRODUÇÃO (2) apresenta dados de 2023 com estrutura parcial até julho global. Taxa de ocupação hospitalar geral em maio: 100.18% (1.0018). Número de leitos operacionais em maio: 431. Cirurgias totais em maio: 1828 (conforme Sheet INDICADORES DE EFETIVIDADE). Taxa de cirurgia de urgência em maio: 85.89% (0.8589). Total de óbitos em maio: 141. Taxa de mortalidade global maio: 7.03% (0.0703). AIH: total de procedimentos apresentados no SIH em abril (último disponível na sheet de desempenho): 2311. A OSS gestora identificada é AGIR conforme contexto do documento.,AGIR,2025,5,mensal,,26,44
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\PORTFÓLIO HUGOL 2025 12 T.A_.xlsx,PORTFÓLIO HUGOL 2025 12 T.A_,1964,4249,286,-1,-1,5829,-1,1964,-1,-1,HUGOL,-1,-1,-1,-1,4.57,2239,-1,-1,-1,6.5158,100.8,-1,"Documento de portfólio do HUGOL referente ao ano de 2025, com dados mensais de Janeiro a Abril (meses com dados preenchidos). Os meses de Maio a Dezembro apresentam zeros ou estão em branco. Os dados de internação (saídas hospitalares) do mês de Abril são: total 1964, meta 1932. Cirurgias eletivas realizadas em Abril: total 286, meta 250. Atendimento ambulatorial Abril: total 5829, meta 5970. A taxa de ocupação de Abril foi de 100.8% (>90% meta). Tempo médio de permanência Abril: 6.52 dias (<7 meta). Taxa de readmissão hospitalar Abril: 4.57% (<8% meta). Taxa de readmissão UTI Abril: 2.04% (<5% meta). A sheet INDICADOR DE PRODUÇÃO (2) contém dados de 2023 com estrutura diferente. O arquivo contém duas sheets de indicadores de produção: uma para 2025 e outra para 2023. Os dados extraídos correspondem prioritariamente ao ano 2025. Procedimentos no SIH em Abril: 2239 apresentados, 0 rejeitados (glosa 0%). Disponibilidade farmacêutico 24h: atendida todos os meses. BPA apresentado: 1 (meta 1) todos os meses.",AGIR,2025,,outro,,31,44
2025,C:\OSS-Goias\documentos\AGIR\HEJ\2025\34_Relatorio_Producao\Relatorio gerencial de produção Outubro.xlsx,Relatorio gerencial de produção Outubro,933,7200,363,567,204,2147,34151,993,-1,-1,HEJ,-1,-1,-1,-1,10.03,194,-1,-1,-1,3.6699,86.64,-1,"Relatório de produção referente ao mês de outubro de 2025 do Hospital Estadual de Jataí Dr. Serafim de Carvalho (HEJ), gerido pela AGIR. Total de saídas hospitalares: 993 (meta 732). Total cirurgias eletivas (todas as categorias): 363; cirurgias de urgência: 204; total geral cirurgias: 567. Total atendimentos ambulatoriais: 4988 (meta 3072). Total SADT Externo: 241 (meta 270); Total SADT Interno: 33910. Atendimentos urgência porta de entrada: 7200. AACR total: 3374. Taxa de ocupação hospitalar: 86.64% (meta ≥85%). Tempo médio de permanência: 3.67 dias (meta ≤5 dias). Taxa de readmissão hospitalar 29 dias: 10.03% (meta <20%). Percentual de partos cesáreos: 72.22% (meta ≤15%), acima da meta. Taxa de acurácia do estoque: 75.43% (meta ≥95%), abaixo da meta. Leitos operacionais-dia do período: 3952; pacientes-dia: 3424. Total de internações (número de internações): 798 conforme denominador do indicador 5; saídas hospitalares totais: 993 conforme indicador de produção. BPA em apuração. Glosas SIH: 2.06% (meta ≤7%). Suspensão de cirurgias eletivas: 0.95% (meta ≤5%).",AGIR,2025,10,mensal,,27,40
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\34_Relatorio_Producao\relatorio-gerencial-abril-19-12-2025-f00e71c07d.pdf,relatorio-gerencial-abril-19-12-2025-f00e71c07d,442,314,268,351,83,1057,1674,676,83,-1,HERSO,98.08,2.04,5.88,-1,0.46,485,-1,511,-1,4.87,94.47,-1,"Hospital Estadual de Santa Helena de Goiás Dr. Albanir Faleiros Machado (HERSO), gerido pelo IPGSE, Termo de Colaboração nº 101/2024 SES. Período: 01 a 30 de abril de 2025. Mortalidade Operatória: 1,14%. Taxa de Cirurgias de Urgência/Emergência: 23,65%. Total de procedimentos SADT Interno: 24.333. Total de Anestesias: 595. UTI Adulto I internações: 47; UTI Adulto II internações: 36. Taxa de readmissão em UTI (48h): 3,66% (meta ≤5%). Total AIH apresentadas: 485; saídas: 442; taxa AIH/saídas: 109,73%. Glosas SIH: 0,00% (referente a março). Índice de Satisfação do Usuário (SAU): 100,00%; Taxa de Satisfação geral: 98,08%. Documento assinado digitalmente pela Diretora Administrativa em 09/05/2025.",IPGSE,2025,4,mensal,,8,29
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\34_Relatorio_Producao\relatorio-gerencial-agosto-19-12-2025-93c7d1cd72.pdf,relatorio-gerencial-agosto-19-12-2025-93c7d1cd72,458,459,327,422,95,1059,28458,785,80,-1,HERSO,100.0,1.53,5.24,-1,0.63,532,-1,554,-1,5.19,94.52,-1,"Hospital Estadual de Santa Helena de Goiás Dr. Albanir Faleiros Machado (HERSO), gerido pelo IPGSE, Termo de Colaboração nº 101/2024 SES. Período: 01 a 31 de agosto de 2025. Mortalidade Operatória: 1,42%. Taxa de Cirurgia de Urgência/Emergência: 22,75%. Total de saídas hospitalares consideradas para meta inclui Clínica Cirúrgica, Clínica Cirúrgica Ortopédica e Clínica Médica Adulto. UTI Adulto I: 42 internações; UTI Adulto II: 38 internações. Total SADT Interno: 28.458 procedimentos. Total de procedimentos cirúrgicos (incluindo reoperações/procedimentos adicionais): 470. Anestesias realizadas: 713. Índice de satisfação do usuário (SAU): 99,00%. Taxa de satisfação geral: 100%. AIH apresentadas: 532; saídas: 458; taxa AIH/saídas: 116,16%. Glosas SIH referentes ao mês de julho.",IPGSE,2025,8,mensal,,8,29
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\34_Relatorio_Producao\Relatorio-Gerencial-de-Producao-01.2025.pdf,Relatorio-Gerencial-de-Producao-01.2025,291,-1,2,36,-1,2585,500,291,-1,-1,HDT,-1,-1,-1,-1,1.3,-1,-1,-1,-1,7.6,89.0,-1,"Relatório Gerencial de Produção - Competência Janeiro/2025. Contrato de Gestão Nº 91/2012. Hospital Estadual de Doenças Tropicais Dr. Anuar Auad (HDT), gerido pela ISG. O dado de percentual de ocorrência de rejeições no SIH é obtido em dois meses subsequentes, portanto não reportado para o período. A taxa de readmissão hospitalar reportada refere-se a 29 dias (não 30 dias). Exames totais do SADT externo somam: 287+9+26+22+23+24+11+57+41=500. Saídas hospitalares totais: 212+45+34=291.",ISG,2025,1,mensal,,3,30
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-02.2025.pdf,Relatorio-Gerencial-de-Producao-02.2025,-1,-1,-1,-1,-1,2931,-1,-1,-1,-1,CRESM,96,4.34,-1,-1,0,-1,-1,-1,-1,23.96,95.07,-1,"Relatório do CRESM Prof. Jamil Issy referente a fevereiro de 2025, Contrato de Gestão 002/2014 SES-GO, 9º termo aditivo. Paciente/dia realizado (2875) abaixo da meta (3119). Consultas ambulatoriais totais: 1142 médicas + 1789 multiprofissionais = 2931. Densidade de Incidência de IRAS: 4,16% (por 1000 pacientes-dia). Incidência Acumulada Global de IRAS: 4,34%. Percentual de resolução de queixas da ouvidoria: 100%. Percentual de aplicação da pesquisa de satisfação: Ambulatório 10,08%, Internação 87,61%. Total de eventos adversos notificados em fevereiro: 29, incluindo tentativas de evasão (9), tentativas de autoextermínio (4), falhas na identificação do paciente (4), entre outros. Taxa de Abandono/Evasão: 32,17%.",ABEVIDA,2025,2,mensal,,11,10
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-03.2025.xlsx,Relatorio-Gerencial-de-Producao-03.2025,-1,-1,-1,-1,-1,1026,-1,-1,-1,-1,CRESM,97.0,3.22,-1,-1,-1,-1,-1,-1,-1,26.62,95.43,-1,"Relatório referente ao 9º Termo Aditivo ao Contrato de Gestão 02/2014. Consultas ambulatoriais incluem apenas consultas médicas (1026); consultas multiprofissionais totalizaram 1695. Percentual de aplicação da pesquisa de satisfação: Ambulatório 10.46%, Internação 96.86%. Notificação de eventos adversos em março: falhas relacionadas a medicamentos 20 (total acumulado 65), falhas na identificação do paciente 3, quedas 6, falhas na comunicação 0, falhas no processo de exames 1, falhas no cadastro de paciente no prontuário 4, falhas na dieta 0, falhas na documentação do paciente 0, agressão 2, farmacovigilância 0, tecnovigilância 0, tentativa de evasão 21, tentativa de autoextermínio 0, outros 8. Taxa de Abandono/Evasão: 0.2741. Taxa de Readmissão: 0.",ABEVIDA,2025,3,mensal,,9,14
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-04.2025.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-04.2025,-1,-1,-1,-1,-1,1195,-1,-1,-1,-1,CRESM,94.0,2.52,-1,-1,1.68,-1,-1,-1,-1,26.97,95.74,-1,"Relatório referente ao 9º Termo Aditivo ao Contrato de Gestão 02/2014. Consultas ambulatoriais incluem apenas consultas médicas (1195); consultas multiprofissionais foram 1986. Produtividade médica de internação: 788 atendimentos. Notificação de eventos adversos em abril: falhas relacionadas a medicamentos 115 (meta 50), quedas 3, falhas no processo de exames 3, falhas no cadastro de paciente no prontuário 8, agressão 6, tentativa de evasão 27, outros 16, falhas na comunicação 1, falhas na dieta 1; demais categorias com zero ocorrências. Percentual de aplicação da pesquisa de satisfação: ambulatório 13.54%, internação 77.21%. Taxa de ocupação institucional reportada como 0.9574 (95.74%).",ABEVIDA,2025,4,mensal,,9,14
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-05.2025.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-05.2025,-1,-1,-1,-1,-1,1257,-1,-1,-1,-1,CRESM,97,6.49,-1,-1,0,-1,-1,-1,-1,42.16,98.24,-1,"Relatório referente ao 9º Termo Aditivo ao Contrato de Gestão 02/2014. Hospital de saúde mental (CRESM). Produtividade médica de internação: 948 atendimentos. Notificações de eventos adversos no mês: falhas relacionadas a medicamentos=24 (total acumulado=75), tentativa de evasão=15, Near Miss=26, falhas no cadastro=4, tentativa de autoextermínio=1, falha na execução de procedimentos=2, falhas na comunicação=1, falhas no processo de exames=1, tecnovigilância=1. Taxa de ocupação institucional reportada como 0.9824 (98.24%). Média de permanência de 42.16 dias. Percentual de Ocorrência de Rejeições no SIH meta ≥7% com realizado=0 (meta interpretada como teto máximo de rejeições).",ABEVIDA,2025,5,mensal,,9,16
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-06.2025.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-06.2025,-1,-1,-1,-1,-1,1170,-1,-1,-1,-1,CRESM,96,2.27,-1,-1,2.27,-1,-1,-1,-1,34.31,96.36,-1,"Relatório referente ao 9º Termo Aditivo ao Contrato de Gestão 02/2014. Hospital de natureza psiquiátrica/saúde mental (CRESM). Paciente dia realizado: 3122 vs meta 3119. Consultas ambulatoriais incluem médicas (1170) e multiprofissionais (2067). Taxa de ocupação institucional: 96,36%. Média de permanência: 34,31 dias. Rejeições no SIH: 0. Taxa de abandono/evasão: 30,68%. Percentual de aplicação da pesquisa de satisfação: Ambulatório 11,12%, Internação 104,19%. Densidade de incidência de IRAS: 0,0219. Incidência acumulada global de IRAS: 0,0227. Notificação de eventos adversos: falhas relacionadas a medicamentos 13 (total acumulado 50), quedas 5, agressão 2, farmacovigilância 3, tentativa de evasão 20, near miss 4, circunstâncias de riscos 1, outros 1.",ABEVIDA,2025,6,mensal,,9,14
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-07.2025.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-07.2025,-1,-1,-1,-1,-1,3444,-1,-1,-1,-1,CRESM,95,12.3,-1,-1,-1,-1,-1,-1,-1,33.53,96.15,-1,"Hospital de saúde mental (CRESM Prof. Jamil Issy). Contrato de gestão 002/2014 SES-GO, 9º termo aditivo. Consultas ambulatoriais somadas: Consulta Médica (1.283) + Consulta Multiprofissional (2.161) = 3.444. Densidade de Incidência de IRAS: 3,72% (por 1000 pacientes-dia). Incidência Acumulada Global de IRAS: 12,3%. Percentual de resolução de queixas da ouvidoria: 100%. Percentual de aplicação da pesquisa de satisfação: Ambulatório 10,21%, Internação 105,58%. Taxa de abandono/evasão: 29,89%. Total de eventos adversos notificados em julho: 80. Relatório assinado em 19/08/2025.",ABEVIDA,2025,7,mensal,,9,10
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-08.2025.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-08.2025,-1,-1,-1,-1,-1,3156,-1,-1,-1,-1,CRESM,95,7.36,-1,-1,0,-1,-1,-1,-1,34.17,95.94,-1,"Hospital especializado em saúde mental (CRESM Prof. Jamil Issy), contrato de gestão 002/2014 SES-GO, 9º termo aditivo. Consultas ambulatoriais totalizadas como soma de Consulta Médica (1198) e Consulta Multiprofissional (1958) = 3156. Densidade de incidência de IRAS: 7,44‰ (por 1000 pacientes-dia). Incidência acumulada global de IRAS: 7,36%. Percentual de resolução de queixas da ouvidoria: 100%. Percentual de aplicação da pesquisa de satisfação: Ambulatório 10,20%, Internação 78,97%. Satisfação do usuário: 95%. Total de notificações de eventos adversos em agosto: 48. Taxa de Abandono/Evasão: 27,36%. Documento assinado digitalmente por Danilo Fiorotto Campos em 19/09/2025.",ABEVIDA,2025,8,mensal,,9,10
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-09.2025.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-09.2025,-1,-1,-1,-1,-1,1382,-1,-1,-1,-1,CRESM,95.0,5.06,-1,-1,-1,-1,-1,-1,-1,40.97,97.38,-1,"Relatório referente ao 9º Termo Aditivo ao Contrato de Gestão 02/2014. Paciente dia realizado: 3155 (meta 3119). Consulta médica ambulatorial: 1382 (meta 1080). Consulta multiprofissional ambulatorial: 2159 (meta 1500). Percentual de aplicação da pesquisa de satisfação: Ambulatório 10.15%, Internação 155.19%. Density de incidência de IRAS: 0.0514; Incidência acumulada global de IRAS: 0.0506. Eventos adversos notificados no mês: Falhas relacionadas a medicamentos 4 (total acumulado 31), Falhas na identificação do paciente 1, Quedas 4, Falhas na comunicação 0, Falhas no processo de exames 0, Falhas no cadastro de paciente no prontuário 2, Falhas na dieta 2, Falhas na documentação do paciente 1, Agressão 0, Farmacovigilância 0, Tecnovigilância 0, Tentativa de Evasão 10, Tentativa de Autoextermínio 0, Outros 7.",ABEVIDA,2025,9,mensal,,9,14
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-10.2025-1.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-10.2025-1,-1,-1,-1,-1,-1,1532,-1,-1,-1,-1,CRESM,95.0,4.12,-1,-1,2.06,-1,-1,-1,-1,31.36,96.48,-1,"Hospital psiquiátrico/saúde mental. Relatório referente ao 11º Termo Aditivo ao Contrato de Gestão 02/2014. Consulta multiprofissional: 2352 realizadas vs meta 2000. Paciente dia: 3230 realizados vs meta 3119. Percentual de aplicação de pesquisa de satisfação: Ambulatório 10.22%, Internação 116.43%. Notificação de eventos adversos registrada com detalhamento por tipo. Taxa de Abandono/Evasão: 30.92%. Densidade de Incidência de IRAS: 3.88%. Incidência Acumulada Global de IRAS: 4.12%. Taxa de Acurácia do Estoque (93.33%) não atingiu meta de 95%.",ABEVIDA,2025,10,mensal,,9,17
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-10.2025.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-10.2025,-1,-1,-1,-1,-1,1532,-1,-1,-1,-1,CRESM,95.0,4.12,-1,-1,2.06,-1,-1,-1,-1,31.36,96.48,-1,"Relatório referente ao 11º Termo Aditivo ao Contrato de Gestão 02/2014. Paciente dia realizado: 3230 vs meta 3119. Consulta médica: 1532 vs meta 1200. Consulta multiprofissional: 2352 vs meta 2000. Notificações de eventos adversos registradas no período, incluindo: falhas relacionadas à prescrição médica (24), evasão/tentativa (26), quedas (6), near miss (11), entre outros. Taxa de Acurácia do Estoque (0.9333) abaixo da meta de 95%. Taxa de abandono/evasão: 0.3092. Densidade de incidência de IRAS: 0.0388. Incidência acumulada global de IRAS: 0.0412.",ABEVIDA,2025,10,mensal,,9,19
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-11.2025.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-11.2025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,96,1.47,-1,-1,0,-1,-1,-1,-1,49.33,97.44,-1,"Hospital de saúde mental (CRESM Prof. Jamil Issy), Aparecida de Goiânia-GO. Contrato de Gestão 002/2014 SES-GO. Relatório referente a novembro de 2025, assinado em 17/12/2025. Consultas ambulatoriais: Médica=1120, Multiprofissional=1971. Paciente/dia internação=3157. Densidade de Incidência de IRAS=1,56%; Incidência Acumulada Global de IRAS=1,47%. Percentual de resolução de queixas da ouvidoria=100%. Percentual de aplicação da pesquisa de satisfação: Ambulatório=10,03%, Internação=195,27%. Eventos adversos notificados no mês incluem: falhas na prescrição médica=35, evasão/tentativa=14, falha na identificação do paciente=29, entre outros.",ABEVIDA,2025,11,mensal,,10,13
2025,C:\OSS-Goias\documentos\ISG\HDT\2025\34_Relatorio_Producao\Relatorio-Gerencial-de-Producao-12.2024-VersaoImpressao.pdf,Relatorio-Gerencial-de-Producao-12.2024-VersaoImpressao,261,-1,4,-1,-1,2442,-1,261,-1,-1,HDT,-1,-1,-1,-1,0.0,-1,-1,-1,-1,8.2,90.0,-1,"Relatório referente ao Contrato de Gestão Nº 91/2012 e seus Termos Aditivos. Hospital Estadual de Doenças Tropicais Dr. Anuar Auad (HDT), gerido pela ISG. Competência: dezembro/2024. O dado de Percentual de ocorrência de rejeições no SIH é obtido em dois meses subsequentes (não disponível). O dado de Percentual de perda de medicamentos por prazo de validade expirado está sujeito a Nota Técnica da Coordenação de Suprimentos/HDT (em anexo). As saídas hospitalares totalizam 261 (186+49+26). Documento assinado eletronicamente em 16/01/2025.",ISG,2024,12,mensal,,3,30
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-12.2025.xlsx,RELATORIO-GERENCIAL-DE-PRODUCAO-12.2025,-1,-1,-1,-1,-1,1096,-1,-1,-1,-1,CRESM,95.5,2.78,-1,-1,1.21,-1,-1,-1,-1,39.95,96.5,-1,"Hospital psiquiátrico/saúde mental (CRESM). Relatório referente ao 11º Termo Aditivo ao Contrato de Gestão 02/2014. Consultas ambulatoriais registradas apenas para consulta médica (1096) e multiprofissional (1924). Densidade de Incidência de IRAS do mês: 0.0278; Incidência Acumulada Global de IRAS: 0.1097. Percentual de aplicação da pesquisa de satisfação: Ambulatório 14.74%, Internação 160.74%. Notificação de eventos adversos registrada com múltiplas categorias. Percentual de Ocorrência de Rejeições no SIH: 1.55% (meta ≤7%). Taxa de Acurácia do Estoque: 87.08% (meta ≥95%, não atingido). Taxa de Aceitabilidade das Intervenções Farmacêuticas: 94.44% (meta ≥85%, atingido).",ABEVIDA,2025,12,mensal,,10,15
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\34_Relatorio_Producao\relatorio-gerencial-de-producao-ano-2024-24-07-2025-b8785dff6f.pdf,relatorio-gerencial-de-producao-ano-2024-24-07-2025-b8785dff6f,-1,4285,-1,-1,-1,15984,-1,4776,-1,-1,HERSO,98.69,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,91,"Relatório Anual de Prestação de Contas referente ao ano de 2024. Hospital gerido pelo IPGSE via Contrato de Gestão 088/2022 (vigente até agosto/2024) e Termo de Colaboração 101/2024-SES (a partir de setembro/2024). Total de leitos: 91 (69 gerais + 18 UTI + 4 leito-dia). Colaboradores: 634 (351 CLT + 283 servidores públicos cedidos). Taxa de ocupação hospitalar variou de 80,13% (jan) a 94,43% (set). Média de permanência hospitalar variou de 4,09 a 6,09 dias. Laboratório realizou em média 12.000 exames/mês. Total de curativos complexos em 2024: 1.357. Total de transfusões em 2024: 1.858 (HERSO + unidades externas). NSP recebeu 2.404 notificações de eventos. 164 treinamentos realizados com 5.903 participantes. Índice global de satisfação anual: 98,69%. Saídas hospitalares Clínica Cirúrgica: meta não atingida (88% de eficácia no 1º semestre). Saídas Clínica Pediátrica: baixa demanda regulada impactou indicador (eficácia 5,22%). BPA enviado mensalmente (valores entre 8.720 e 12.316 procedimentos/mês). SADT Externo total 2024: variando de 1.120 a 1.881/mês. SADT Interno (Análises Clínicas): 9.873 a 13.273/mês. Satisfação: 479 elogios recebidos em 2024 com taxa de aprovação de 98,69%. Hospital possui certificação ONA Nível 1.",IPGSE,2024,,anual,,20,19
2025,C:\OSS-Goias\documentos\ABEVIDA\CRESM\2025\34_Relatorio_Producao\RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2025.pdf,RELATORIO-GERENCIAL-DE-PRODUCAO-ANUAL-2025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CRESM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Relatório Gerencial de Produção Anual 2025 referente ao 9º e 11º Termo Aditivo ao Contrato de Gestão 02/2014. Trata-se de hospital psiquiátrico (CRESM). Os dados mensais estão detalhados mês a mês ao longo do ano. Indicadores incluem: Paciente Dia (meta mensal 3.119, com mudança de meta a partir de outubro também 3.119); Consulta Médica (meta 1.080, meta a partir de out. 1.200); Consulta Multiprofissional (meta 1.500, meta a partir de out. 2.000). Taxa de ocupação institucional: meta ≥95%, valores mensais variando entre 94,32% (jan) e 98,24% (mai). Média de Permanência: meta ≥28 dias, valores mensais variando entre 23,22 (jan) e 49,33 (nov). Taxa de Readmissão reportada mensalmente. Taxa de Abandono/Evasão reportada mensalmente. Novos indicadores farmacêuticos incluídos a partir de outubro: Percentual de Perda Financeira por Vencimento de Medicamentos (meta ≤1%), Taxa de Acurácia do Estoque (meta ≥95%), Taxa de Aceitabilidade das Intervenções Farmacêuticas (meta ≥85%). Percentual de resolução de queixas da Ouvidoria: 100% em todos os meses. Percentual de Satisfação do Usuário (taxa do mês) variando entre 94% (abr) e 98% (jan). Densidade de Incidência de IRAS e Incidência Acumulada Global de IRAS reportadas mensalmente. Notificação de Eventos Adversos detalhada por categoria e mês. Documento assinado digitalmente por SALETE MARIA DE SOUSA REIS em 15/01/2026.",ABEVIDA,2025,,anual,,9,13
