_ano_pasta,_doc_path,_filename,hospital,natureza_despesa,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,rubrica,valor
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,CORA,2.1.2,Fundação Pio XII,2025,8,mensal,Repasse Custeio - CEF C/C 579393187-9 Fundo Prov Rescisões,235143.59
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,CORA,2.3.1,Fundação Pio XII,2025,8,mensal,Rendimento Aplicação Financeira Custeio - CEF 579393185-2,60776.54
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,CORA,2.3.2,Fundação Pio XII,2025,8,mensal,Rendimento Aplicação Financeira - CEF 579393187-9 Fundo Prov Rescisões,870.53
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,CORA,2.5.2,Fundação Pio XII,2025,8,mensal,Estorno de pagamento,50378.92
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,CORA,2.5.3,Fundação Pio XII,2025,8,mensal,Ressarcimento,505.94
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.1,Fundação Pio XII,2025,12,mensal,Pessoal,1468967.09
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.2,Fundação Pio XII,2025,12,mensal,Serviços,2073251.44
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.3,Fundação Pio XII,2025,12,mensal,Materiais e Insumos,1250854.1
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.4,Fundação Pio XII,2025,12,mensal,Bloqueio Judicial,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.5,Fundação Pio XII,2025,12,mensal,"Tributos: Impostos, Taxas e Contribuições",35539.18
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.6,Fundação Pio XII,2025,12,mensal,Encargos Sociais,170223.54
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.6.1,Fundação Pio XII,2025,12,mensal,Encargos Sobre Folha de Pagamento,162856.57
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.6.2,Fundação Pio XII,2025,12,mensal,Encargos Sobre Rescisão Trabalhista,7366.97
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.7,Fundação Pio XII,2025,12,mensal,Despesa Administrativa,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.1.8,Fundação Pio XII,2025,12,mensal,Outros,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.2.1,Fundação Pio XII,2025,12,mensal,Aquisições de Bens,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.2.2,Fundação Pio XII,2025,12,mensal,Aquisições de Bens Imobilizados,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,CORA,5.2.3,Fundação Pio XII,2025,12,mensal,Aquisições Direito de Uso de Software,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.1,Fundação Pio XII,2025,7,mensal,Pessoal,975571.9
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.2,Fundação Pio XII,2025,7,mensal,Serviços,2037225.69
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.3,Fundação Pio XII,2025,7,mensal,Materiais e Insumos,1005634.36
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.4,Fundação Pio XII,2025,7,mensal,Bloqueio Judicial,0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.5,Fundação Pio XII,2025,7,mensal,"Tributos: Impostos, Taxas e Contribuições",297.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.6.1,Fundação Pio XII,2025,7,mensal,Encargos Sobre Folha de Pagamento,261869.69
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.6.2,Fundação Pio XII,2025,7,mensal,Encargos Sobre Rescisão Trabalhista,10868.57
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.8.1,Fundação Pio XII,2025,7,mensal,Reembolso Despesa,44418.94
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.8.2,Fundação Pio XII,2025,7,mensal,Estorno de pagamento,0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.8.3,Fundação Pio XII,2025,7,mensal,Reembolso Judicial,0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,5.1.8.4,Fundação Pio XII,2025,7,mensal,Tarifa Bancária,0.5
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,2.1.1,Fundação Pio XII,2025,7,mensal,Repasse Custeio - CEF C/C 579393185-2,3872750.26
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,2.3.1,Fundação Pio XII,2025,7,mensal,Rendimento Aplicação Financeira Custeio,66743.18
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,2.3.2,Fundação Pio XII,2025,7,mensal,Rendimento Aplicação Financeira Fundo Rescisões,1010.27
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,2.5.2,Fundação Pio XII,2025,7,mensal,Estorno de pagamento,368803.39
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,2.5.3,Fundação Pio XII,2025,7,mensal,Ressarcimento,44418.94
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,CORA,2.5.5,Fundação Pio XII,2025,7,mensal,Reembolso de Valores,4054.32
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Repasse Custeio,Hospital de Amor,2025,11,mensal,CEF C/C 579393185-2 CUSTEIO - Repasse,3854862.81
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Repasse Custeio,Hospital de Amor,2025,11,mensal,CEF C/C 579393187-9 FUNDO DE PROV RESCISÕES - Repasse,198249.89
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Repasse Custeio,Hospital de Amor,2025,11,mensal,CEF C/C 579393185-2 CUSTEIO - Reembolso de Valores,372690.58
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Rendimento Aplicação Financeira,Hospital de Amor,2025,11,mensal,CEF APLIC 579393185-2 CUSTEIO - Rendimento,18924.2
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Rendimento Aplicação Financeira,Hospital de Amor,2025,11,mensal,CEF APLIC 579393187-9 FUNDO - Rendimento,7878.96
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Outras entradas,Hospital de Amor,2025,11,mensal,Estorno de pagamento,54124.51
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Outras entradas,Hospital de Amor,2025,11,mensal,Ressarcimento,273.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Outras entradas,Hospital de Amor,2025,11,mensal,Reembolso de Valores,15604.1
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Pagamento Custeio,Hospital de Amor,2025,11,mensal,Pessoal,1383338.45
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Pagamento Custeio,Hospital de Amor,2025,11,mensal,Serviços,2422431.74
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Pagamento Custeio,Hospital de Amor,2025,11,mensal,Materiais e Insumos,1517869.83
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Pagamento Custeio,Hospital de Amor,2025,11,mensal,"Tributos: Impostos, Taxas e Contribuições",855.15
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Encargos Sociais,Hospital de Amor,2025,11,mensal,Encargos Sobre Folha de Pagamento,312672.36
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,CORA,Encargos Sociais,Hospital de Amor,2025,11,mensal,Encargos Sobre Rescisão Trabalhista,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.1,Hospital de Amor,2025,9,mensal,Pessoal,907367.25
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.2,Hospital de Amor,2025,9,mensal,Serviços,2479079.65
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.3,Hospital de Amor,2025,9,mensal,Materiais e Insumos,1899263.61
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.4,Hospital de Amor,2025,9,mensal,Bloqueio Judicial,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.5,Hospital de Amor,2025,9,mensal,"Tributos: Impostos, Taxas e Contribuições",0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.6.1,Hospital de Amor,2025,9,mensal,Encargos Sobre Folha de Pagamento,277463.8
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.6.2,Hospital de Amor,2025,9,mensal,Encargos Sobre Rescisão Trabalhista,5178.58
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.7,Hospital de Amor,2025,9,mensal,Despesa Administrativa,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.8.1,Hospital de Amor,2025,9,mensal,Reembolso Despesa,207.99
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.1.8.4,Hospital de Amor,2025,9,mensal,Tarifa Bancária,0.5
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.2.1,Hospital de Amor,2025,9,mensal,"Aquisições de Bens (equipamentos, mobiliários, etc)",0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.2.2,Hospital de Amor,2025,9,mensal,Aquisições de Bens Imobilizados,0.0
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,CORA,5.2.3,Hospital de Amor,2025,9,mensal,Aquisições Direito de Uso de Software,0.0
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Pessoal,1259301.55
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Serviços,19942728.59
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Materiais e Insumos,9809279.54
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Bloqueio Judicial,104634.9
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,"Tributos: Impostos, Taxas e Contribuições",1048552.03
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Encargos Sobre Folha de Pagamento,3973775.33
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Encargos Sobre Rescisão Trabalhista,159824.02
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Despesa Administrativa (OS/unidade diversa),577714.56
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",HUGOL,Custeio,AGIR,2025,1,mensal,Estorno de pagamento,5068.23
