_ano_pasta,_doc_path,_filename,ano_mes,entradas,fonte_entrada,hospital,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,saidas,saldo_acumulado
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-24-07-2025-d4a656de51.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-dezembro-24-07-2025-d4a656de51,2024-12,6049564.6,Repasse SES-GO (Custeio + Investimento + Aplicação 3%) + Rendimentos + Devolução Pagamento Indevido,HERSO,IPGSE,2024,12,mensal,7119965.93,4955702.24
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-fevereiro-24-07-2025-0fcc592d00.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-fevereiro-24-07-2025-0fcc592d00,2025-02,11799600.87,Repasse SES-GO + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,2,mensal,6430426.59,9838183.01
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-fevereiro-24-07-2025-6f7ebc428a.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-fevereiro-24-07-2025-6f7ebc428a,2025-02,11799600.87,Repasse SES + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,2,mensal,6430426.59,9838183.01
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-janeiro-24-07-2025-2bc94d2e5a.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-janeiro-24-07-2025-2bc94d2e5a,2025-01,5970499.89,Repasse SES + Aplicação 3% + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,1,mensal,6454398.38,4470397.11
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-janeiro-24-07-2025-91b6b1806e.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-janeiro-24-07-2025-91b6b1806e,2025-01,5970499.89,Repasse SES + Rendimentos + Outras entradas,HERSO,IPGSE,2025,1,mensal,6454398.38,4470397.11
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Julho-2025.pdf,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Julho-2025,2025-07,30472658.37,Repasse SES Custeio + Investimento + Rescisório + Rendimentos + Recuperação de Despesas,HUGO,Albert Einstein,2025,7,mensal,28197551.55,50084491.77
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-junho-2025.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-junho-2025,2025-06,6118700.91,Repasse SES Custeio + Rendimentos + Reembolsos,CORA,Fundação Pio XII,2025,6,mensal,3422433.28,3869669.42
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-Mensal-Comparativo-de-Recursos-Recebidos-Gastos-e-Devolvidos-ao-Poder-Publico-Junho-2025.pdf.pdf,Relatorio-Mensal-Comparativo-de-Recursos-Recebidos-Gastos-e-Devolvidos-ao-Poder-Publico-Junho-2025.pdf,2025-06,25390595.2,SES - Repasse Custeio + Investimento + Rendimentos + Outras entradas,HUGO,Albert Einstein,2025,6,mensal,26969691.47,47809384.95
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-junho-24-07-2025-6376a63ffc.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-junho-24-07-2025-6376a63ffc,2025-05,5960351.1,Repasse SES-GO + Rendimentos,HERSO,IPGSE,2025,5,mensal,6885969.69,4707454.48
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-junho-24-07-2025-af8b119307.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-junho-24-07-2025-af8b119307,2025-06,10564258.76,Repasse SES + Rendimentos sobre Aplicações Financeiras,HERSO,IPGSE,2025,6,mensal,5893156.38,7791975.26
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-maio-2025.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-maio-2025,2025-05,17770.93,Rendimento sobre Aplicações Financeiras - CUSTEIO,CORA,Fundação Pio XII,2025,5,mensal,1484224.99,1173401.79
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-maio-24-07-2025-16673a52f6.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-maio-24-07-2025-16673a52f6,2025-05,5960351.1,Repasse SES + Rendimentos sobre Aplicações Financeiras,HERSO,IPGSE,2025,5,mensal,6885969.69,4707454.48
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-maio-24-07-2025-5b48917996.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-maio-24-07-2025-5b48917996,2025-05,5960351.1,Repasse SES-GO + Rendimentos sobre Aplicações Financeiras,HERSO,IPGSE,2025,5,mensal,6885969.69,4707454.48
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-Poder-Publico-Marco-2025.xlsx,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-Poder-Publico-Marco-2025,2025-03,45582023.07,"Repasse SES Custeio, Investimento, Rescisório, Rendimentos, Recuperação de Despesas, Reembolso",HUGO,Albert Einstein,2025,3,mensal,33332086.58,56138303.24
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-marco-24-07-2025-1062b88bba.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-marco-24-07-2025-1062b88bba,2025-03,7056321.95,Repasse SES-GO + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,3,mensal,6587180.35,10306047.79
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-marco-24-07-2025-faead6d0ad.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-marco-24-07-2025-faead6d0ad,2025-03,7056321.95,SES-GO + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2025,3,mensal,6587180.35,10306047.79
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-novembro-2025.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-novembro-2025,2025-11,4522608.05,Repasse SES + Rendimentos + Outras entradas,CORA,Fundação Pio XII,2025,11,mensal,5637167.53,930645.14
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Novembro-2025.xlsx.xlsx,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-Novembro-2025.xlsx,2025-11,24904666.76,"Repasse SES custeio, investimento, rescisório, rendimentos, outras entradas, doações",HUGOL,Albert Einstein,2025,11,mensal,27732790.7,48869945.52
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-novembro-24-07-2025-d7daa62bb6.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-novembro-24-07-2025-d7daa62bb6,2024-11,6684095.86,Repasse SES + Rendimento Aplicações + Recuperação de Despesas,HERSO,IPGSE,2024,11,mensal,7061637.6,6026103.57
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-novembro-24-07-2025-f8d95b4b57.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-novembro-24-07-2025-f8d95b4b57,2024-11,6684095.86,Repasse SES + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2024,11,mensal,7061637.6,6026103.57
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-outubro-2025.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-outubro-2025,2025-10,4435164.27,Repasse SES custeio + rendimentos aplicações + outras entradas,CORA,Fundação Pio XII,2025,10,mensal,4673326.86,2417895.2
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-outubro-24-07-2025-b650aeebf3.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-outubro-24-07-2025-b650aeebf3,2024-10,6179978.68,Repasse SES-GO (Custeio + Investimento) + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2024,10,mensal,6942518.84,6405050.53
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-outubro-24-07-2025-fbade2f266.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-outubro-24-07-2025-fbade2f266,2024-10,6179978.68,Repasse SES + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2024,10,mensal,6942518.84,6405050.53
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-setembro-24-07-2025-7a4139909f.xlsx,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-setembro-24-07-2025-7a4139909f,2024-09,6777126.55,Repasse SES-GO + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2024,9,mensal,5920191.04,7167684.85
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\21_Relatorio_Comparativo_Recursos\relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-setembro-24-07-2025-b44c3ed454.pdf,relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publico-setembro-24-07-2025-b44c3ed454,2024-09,6777126.55,Repasse SES + Rendimentos + Recuperação de Despesas,HERSO,IPGSE,2024,9,mensal,5920191.04,7167684.85
2025,C:\OSS-Goias\documentos\Albert Einstein\HUGO\2025\21_Relatorio_Comparativo_Recursos\Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publicos-Outubro-2025.xlsx,Relatorio-mensal-comparativo-de-recursos-recebidos-gastos-e-devolvidos-ao-poder-publicos-Outubro-2025,2025-10,26729085.95,Repasse SES Custeio + Investimento + Rescisório + Rendimentos + Recuperação de Despesas,HUGO,Albert Einstein,2025,10,mensal,27732790.7,51709770.18
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_012025_HETRIN.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_012025_HETRIN,2025-01,6077728.91,SES Custeio + Rendimentos + Outras Entradas,HETRIN,IMED,2025,1,mensal,5421628.92,28043689.96
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_012025_POLICLINICA_DE_FORMOSA.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_012025_POLICLINICA_DE_FORMOSA,2025-01,2236561.43,Repasse SES + Rendimentos + Outras Entradas,PFRE,IMED,2025,1,mensal,2297953.06,4105400.81
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_032025.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_032025,2025-03,5894858.52,Repasse SES Custeio + Rendimentos + Outras Entradas,HETRIN,IMED,2025,3,mensal,7755745.19,23416709.14
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_04.2025-1.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_04.2025-1,2025-04,16189053.51,Repasse SES Custeio + Rendimentos + Outras Entradas,HETRIN,IMED,2025,4,mensal,10559990.94,29026498.82
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_05.2025-1.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_05.2025-1,2025-05,6334069.82,"Repasse SES (Custeio), Rendimentos sobre Aplicações, Recuperação de Despesas",HUTRIN,IMED,2025,5,mensal,9453795.68,26172247.44
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_06.2025-1.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_06.2025-1,2025-06,6115470.04,Repasse SES + Rendimentos + Outras Entradas,HETRIN,IMED,2025,6,mensal,7743025.46,24667692.02
2025,documentos\IMED\HETRIN\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_06.2025.pdf,RELATORIO_FINANCEIRO_DOS_RECURSOS_HETRIN_06.2025,2025-06,6115470.04,Repasse SES (Custeio) + Rendimentos + Outras Entradas,HETRIN,IMED,2025,6,mensal,7743025.46,24667692.02
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_022025.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_022025,2025-02,2422918.37,Repasse SES + Rendimentos + Outras Entradas,PFRE,IMED,2025,2,mensal,2130792.98,4397526.2
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_032025.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_032025,2025-03,1578344.65,Repasse SES + Rendimentos + Outras Entradas,PFRE,IMED,2025,3,mensal,2034116.33,3937567.88
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_04.2025.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_04.2025,2025-04,4008718.9,Repasse SES Custeio + Rendimentos + Outras Entradas,PLC Formosa,IMED,2025,4,mensal,2440051.43,5506235.35
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_05.2025.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_05.2025,2025-05,2226289.84,Repasse SES Custeio + Rendimentos + Outras Entradas,PFRE,IMED,2025,5,mensal,2187687.25,5544837.94
2025,documentos\IMED\PFRE\2025\99_NaoClassificado\RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_06.2025.xlsx,RELATORIO_FINANCEIRO_DOS_RECURSOS_PLC_FORMOSA_06.2025,2025-06,2402162.21,Repasse SES Custeio + Rendimentos + Recuperação de Despesas,PLC FORMOSA,IMED,2025,6,mensal,1782770.58,6164229.57
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,2025-08,4243532.08,Repasse SES custeio + rendimentos aplicações + outras entradas,CORA,Fundação Pio XII,2025,8,mensal,4073459.07,4061636.14
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,2025-12,4982257.83,Repasse SES + Rendimentos + Outras entradas,CORA,Fundação Pio XII,2025,12,mensal,4998835.35,708300.16
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,2025-07,4357780.36,Repasse SES custeio + rendimentos aplicações + outras entradas,CORA,Fundação Pio XII,2025,7,mensal,4335886.65,3891563.13
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,2025-11,4522608.05,Repasse SES + Rendimentos + Outras entradas,CORA,Hospital de Amor,2025,11,mensal,5637167.53,930645.14
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,2025-09,4382424.79,Repasse SES Custeio + Rendimentos + Outras Entradas,CORA,Hospital de Amor,2025,9,mensal,5568561.38,2714452.09
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_01-2025-HUGOL",2025-01,37061799.26,SES/GO - Repasse Custeio + Rendimentos + Outras Entradas,HUGOL,AGIR,2025,1,mensal,37142733.59,12072007.99
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_02-2025-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_02-2025-HUGOL",2025-02,75097112.2,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2025,2,mensal,40584364.96,46584755.23
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_03-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_03-2025-HUGOL",2025-03,8191867.48,Repasse SES Custeio + Rendimentos + Outras Entradas,HUGOL,AGIR,2025,3,mensal,36483702.74,18269641.47
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_06-2025-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_06-2025-HUGOL",2025-06,38684135.71,Repasse SES Custeio + Rendimentos + Outras entradas,HUGOL,AGIR,2025,6,mensal,34134195.69,20272273.98
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_07-2025-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_07-2025-HUGOL",2025-07,37099785.76,Repasse CUSTEIO SES + Rendimentos + Outras entradas,HUGOL,AGIR,2025,7,mensal,35037348.57,22169536.89
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2025-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2025-HUGOL",2025-08,37715913.34,Repasse SES (Custeio + Investimento) + Rendimentos + Outras entradas,HUGOL,AGIR,2025,8,mensal,29810497.68,30074952.55
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2025-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2025-HUGOL",2025-09,40674528.21,SES (Custeio + Investimento) + Rendimentos + Outras entradas,HUGOL,AGIR,2025,9,mensal,44874657.66,25874823.1
2025,"C:\OSS-Goias\documentos\AGIR\HEJ\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2025-HEJ.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2025-HEJ",2025-10,9724792.25,Repasse SES-GO Custeio + Rendimentos sobre Aplicações Financeiras,HEJ,AGIR,2025,10,mensal,6428272.34,10839189.97
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2025-HUGOL",2025-10,44746288.11,SES Custeio + Investimento + Rendimentos + Outras entradas,HUGOL,AGIR,2025,10,mensal,40147074.94,30463970.02
2025,"C:\OSS-Goias\documentos\AGIR\HEJ\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2025-HEJ.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2025-HEJ",2025-11,9832658.63,Repasse SES Custeio + Rendimentos + Outras entradas,HEJ,AGIR,2025,11,mensal,9728009.8,10943838.8
2025,"C:\OSS-Goias\documentos\AGIR\HUGOL\2025\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2025-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2025-HUGOL",2025-11,41969539.59,Repasse SES Custeio + Investimento + Rendimentos + Outras Entradas,HUGOL,AGIR,2025,11,mensal,43996104.75,27266134.26
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\u2190bdc3_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025.xlsx,u2190bdc3_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Agosto 2025,2025-08,4243532.08,SES repasse custeio + rendimentos + outras entradas,CORA,Fundação Pio XII,2025,8,mensal,4073459.07,4061636.14
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\u394850de_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025.xlsx,u394850de_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Dezembro 2025,2025-12,4982257.83,Repasse SES Custeio + Rendimentos Aplicações + Outras Entradas,CORA,Hospital de Amor,2025,12,mensal,4998835.35,708300.16
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\u425d35e1_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025.pdf,u425d35e1_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Julho 2025,2025-07,4357780.36,Repasse SES (custeio) + rendimentos aplicações + outras entradas,CORA,Fundação Pio XII,2025,7,mensal,4335886.65,3891563.13
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\u9e6d715b_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.xlsx,u9e6d715b_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,2025-09,4382424.79,Repasse SES CUSTEIO + Rendimentos + Outras entradas,CORA,Hospital de Amor,2025,9,mensal,5568561.38,2714452.09
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\uecbbfe19_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025.pdf,uecbbfe19_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Setembro 2025,2025-09,4382424.79,Repasse SES Custeio + Rendimentos + Outras entradas,CORA,Fundação Pio XII,2025,9,mensal,5568561.38,2714452.09
2025,C:\OSS-Goias\documentos\Hospital de Amor\CORA\2025\21_Relatorio_Comparativo_Recursos\uef6d9cf3_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025.xlsx,uef6d9cf3_Relatório mensal comparativo de recursos recebidos gastos e devolvidos ao Poder Público - Novembro 2025,2025-11,4522608.05,Repasse SES + Rendimentos + Outras entradas,CORA,Hospital de Amor,2025,11,mensal,5637167.53,930645.14
