_ano_pasta,_doc_path,_filename,hospital,indicador,meta,oss_gestora,perc_atingimento,periodo.ano,periodo.mes,periodo.tipo_periodo,realizado,status
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Serviço de Atenção Domiciliar - Atendimentos,120,AGIR,-1,2025,2,mensal,112,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,SADT Externo (realizados) - Total,1253,AGIR,-1,2025,2,mensal,506,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,SADT Externo (ofertados) - Total,1253,AGIR,-1,2025,2,mensal,1272,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de Ocupação Hospitalar,90,AGIR,-1,2025,2,mensal,101.27,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Tempo Médio de Permanência Hospitalar (dias),7,AGIR,-1,2025,2,mensal,7.01,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Índice de Intervalo de Substituição de leito (horas),30,AGIR,-1,2025,2,mensal,8.33,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de Readmissão Hospitalar (em até 29 dias),8,AGIR,-1,2025,2,mensal,3.65,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de Readmissão em UTI (em até 48 horas),5,AGIR,-1,2025,2,mensal,2.01,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de ocorrências de glosas no SIH,7,AGIR,-1,2025,2,mensal,0.1,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais,5,AGIR,-1,2025,2,mensal,2.39,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de exames de imagem com resultado liberado em até 72 horas,70,AGIR,-1,2025,2,mensal,97.21,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de cirurgias eletivas realizadas com TMAT expirado,25,AGIR,-1,2025,2,mensal,8.46,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de Casos DAEI Digitadas Oportunamente - até 7 dias,80,AGIR,-1,2025,2,mensal,93.68,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de Casos DAEI Investigadas Oportunamente - até 48 horas,80,AGIR,-1,2025,2,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de Pacientes desospitalizados encaminhados para a rede de Atenção,90,AGIR,-1,2025,2,mensal,93.83,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de readmissão hospitalar de pacientes assistidos pelo SAD,10,AGIR,-1,2025,2,mensal,7.14,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de acurácia do estoque,95,AGIR,-1,2025,2,mensal,99.87,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de perda financeira por vencimento de medicamentos,1,AGIR,-1,2025,2,mensal,0.003,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Taxa de aceitabilidade das intervenções farmacêuticas,85,AGIR,-1,2025,2,mensal,98.68,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Percentual de conformidade quanto a Qualidade dos hemocomponentes produzidos,90,AGIR,-1,2025,2,mensal,99.94,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Percentual de atendimento interno a solicitação de hemocomponentes,95,AGIR,-1,2025,2,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Taxa de doadores espontâneos,55,AGIR,-1,2025,2,mensal,52.22,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Taxa de doador de 1ª vez,50,AGIR,-1,2025,2,mensal,51.65,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Tempo médio do processo de doação de sangue,60,AGIR,-1,2025,2,mensal,45.98,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Percentual de satisfação de doadores de sangue,95,AGIR,-1,2025,2,mensal,95.56,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Índice de produção de hemocomponentes,2.1,AGIR,-1,2025,2,mensal,2.61,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Percentual de inaptidão clínica de doadores,18,AGIR,-1,2025,2,mensal,23.99,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Perda de Concentrado de Hemácias por Validade,5,AGIR,-1,2025,2,mensal,1.15,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,UCT - Estoque Excedente (Estratégico) de Concentrado de Hemácias,8,AGIR,-1,2025,2,mensal,31.4,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Disponibilidade do farmacêutico 24 horas durante todo o mês,100,AGIR,-1,2025,2,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Prescrições analisadas por profissional farmacêutico por mês,100,AGIR,-1,2025,2,mensal,63.08,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_02-2025.pdf,Relatório Gerencial de Produção_HUGOL_02-2025,HUGOL,Notificações de eventos adversos envolvendo medicamentos tratadas pelo serviço de farmácia por mês,100,AGIR,-1,2025,2,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação - Clínica Cirúrgica (especialidades/geral),639,AGIR,-1,2025,3,mensal,546,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação - Clínica Cirúrgica (ortopedia/trauma),593,AGIR,-1,2025,3,mensal,435,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação - Clínica Cardiológica,306,AGIR,-1,2025,3,mensal,298,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação - Clínica Médica,235,AGIR,-1,2025,3,mensal,269,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação - Clínica Pediátria,135,AGIR,-1,2025,3,mensal,136,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação - Enfermaria Queimados,24,AGIR,-1,2025,3,mensal,81,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Internação Total (Saídas Hospitalares),1932,AGIR,-1,2025,3,mensal,1765,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Cirurgias Eletivas Realizadas - Cirurgia eletiva hospitalar de alto giro,120,AGIR,-1,2025,3,mensal,207,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Cirurgias Eletivas Realizadas - Cirurgia eletiva hospitalar de média ou alta complexidade cardíacas adulto (com marcapasso),80,AGIR,-1,2025,3,mensal,55,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Cirurgias Eletivas Realizadas - Cirurgia eletiva hospitalar de média ou alta complexidade cardíacas neonatal e pediátrica,10,AGIR,-1,2025,3,mensal,16,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,"Cirurgias Eletivas Realizadas - Cirurgia eletiva hospitalar de alto custo, com ou sem uso de OPME",40,AGIR,-1,2025,3,mensal,40,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Cirurgias Eletivas Realizadas Total,250,AGIR,-1,2025,3,mensal,318,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Atendimento Ambulatorial - Consultas médicas na atenção especializada,3115,AGIR,-1,2025,3,mensal,3089,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Atendimento Ambulatorial - Consultas multiprofissionais na atenção especializada,2175,AGIR,-1,2025,3,mensal,2075,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Atendimento Ambulatorial - Pequenos Procedimentos Ambulatoriais (faturamento via BPA),680,AGIR,-1,2025,3,mensal,722,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Atendimento Ambulatorial Total,5970,AGIR,-1,2025,3,mensal,5886,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Hemodinâmica - Procedimentos de Hemodinâmica,450,AGIR,-1,2025,3,mensal,415,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Serviço de Atenção Domiciliar - Atendimentos,120,AGIR,-1,2025,3,mensal,113,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,SADT Externo Realizados - Total,1253,AGIR,-1,2025,3,mensal,623,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,SADT Externo Ofertados - Total,1253,AGIR,-1,2025,3,mensal,1274,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de Ocupação Hospitalar,90,AGIR,-1,2025,3,mensal,101.72,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Tempo Médio de Permanência Hospitalar (dias),7,AGIR,-1,2025,3,mensal,7.36,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Índice de Intervalo de Substituição de leito (horas),30,AGIR,-1,2025,3,mensal,5.69,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de Readmissão Hospitalar (em até 29 dias),8,AGIR,-1,2025,3,mensal,3.82,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de Readmissão em UTI (em até 48 horas),5,AGIR,-1,2025,3,mensal,1.65,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de ocorrências de glosas no SIH (Fevereiro),7,AGIR,-1,2025,3,mensal,0.04,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Fevereiro),5,AGIR,-1,2025,3,mensal,1.31,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de exames de imagem com resultado liberado em até 72 horas,70,AGIR,-1,2025,3,mensal,84.47,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de cirurgias eletivas realizadas com TMAT expirado,25,AGIR,-1,2025,3,mensal,11.85,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de Casos de DAEI Digitadas Oportunamente - até 7 dias,80,AGIR,-1,2025,3,mensal,82.08,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de Casos de DAEI Investigadas Oportunamente - até 48 horas,80,AGIR,-1,2025,3,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de Pacientes desospitalizados encaminhados para a rede de Atenção,90,AGIR,-1,2025,3,mensal,93.94,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de readmissão hospitalar de pacientes assistidos pelo SAD,10,AGIR,-1,2025,3,mensal,2.65,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de acurácia do estoque,95,AGIR,-1,2025,3,mensal,98.92,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de perda financeira por vencimento de medicamentos,1,AGIR,-1,2025,3,mensal,0.07,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Taxa de aceitabilidade das intervenções farmacêuticas,85,AGIR,-1,2025,3,mensal,93.38,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Percentual de conformidade quanto a Qualidade dos hemocomponentes produzidos,90,AGIR,-1,2025,3,mensal,99.04,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Percentual de atendimento interno a solicitação de hemocomponentes,95,AGIR,-1,2025,3,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Taxa de doadores espontâneos,55,AGIR,-1,2025,3,mensal,54.3,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Taxa de doador de 1ª vez,50,AGIR,-1,2025,3,mensal,48.24,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Tempo médio do processo de doação de sangue,60,AGIR,-1,2025,3,mensal,49.36,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Percentual de satisfação de doadores de sangue,95,AGIR,-1,2025,3,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Índice de produção de hemocomponentes,2.1,AGIR,-1,2025,3,mensal,2.48,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Percentual de inaptidão clínica de doadores,18,AGIR,-1,2025,3,mensal,22.33,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Perda de Concentrado de Hemácias por Validade,5,AGIR,-1,2025,3,mensal,0.96,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,UCT - Estoque Excedente (Estratégico) de Concentrado de Hemácias,8,AGIR,-1,2025,3,mensal,44.53,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Boletim de Produção Ambulatorial (BPA) apresentado,100,AGIR,-1,2025,3,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Hemoterapia - Bolsas de Sangue Total Coletadas,900,AGIR,-1,2025,3,mensal,880,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Hemoterapia - Coletas de Plaquetas por Aferese,28,AGIR,-1,2025,3,mensal,28,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Hemoterapia - Quantitativo de Hemocomponentes Produzidos,2300,AGIR,-1,2025,3,mensal,2178,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Serviço de Farmácia - Disponibilidade do farmacêutico 24 horas durante todo o mês,100,AGIR,-1,2025,3,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Serviço de Farmácia - Prescrições analisadas por profissional farmacêutico por mês,100,AGIR,-1,2025,3,mensal,80.2,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_03-2025.pdf,Relatório Gerencial de Produção_HUGOL_03-2025,HUGOL,Serviço de Farmácia - Notificações de eventos adversos envolvendo medicamentos tratadas pelo serviço de farmácia por mês,100,AGIR,-1,2025,3,mensal,100.0,atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_06-2025.xlsx,Relatório Gerencial de Produção_HUGOL_06-2025,HUGOL,Internação - Clínica Cirúrgica (especialidades/geral),639,AGIR,-1,2025,6,mensal,543,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_06-2025.xlsx,Relatório Gerencial de Produção_HUGOL_06-2025,HUGOL,Internação - Clínica Cirúrgica (ortopedia/trauma),593,AGIR,-1,2025,6,mensal,445,nao_atingido
2025,C:\OSS-Goias\documentos\AGIR\HUGOL\2025\34_Relatorio_Producao\Relatório Gerencial de Produção_HUGOL_06-2025.xlsx,Relatório Gerencial de Produção_HUGOL_06-2025,HUGOL,Internação - Clínica Cardiológica,306,AGIR,-1,2025,6,mensal,309,atingido
